FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
14865,228616,7,228616,5.248301,0.00820047
14866,6724,4,6724,0.1543618,0.0002411903
14867,6724,3,6724,0.1543618,0.0002411903
14868,40344,3,40344,0.9261708,0.001447142
14869,60516,3,60516,1.389256,0.002170712
14870,26896,4,26896,0.6174472,0.0009647612
14871,20172,4,20172,0.4630854,0.0007235709
14872,114308,3,114308,2.624151,0.004100236
14873,6724,2,6724,0.1543618,0.0002411903
14874,141204,3,141204,3.241598,0.005064997
14875,813604,3,813604,18.67778,0.02918403
14876,450508,6,450508,10.34224,0.01615975
14877,6724,4,6724,0.1543618,0.0002411903
14878,73964,5,73964,1.69798,0.002653094
14879,121032,6,121032,2.778512,0.004341425
14880,4007504,6,4007504,91.99963,0.1437494
14881,114308,4,114308,2.624151,0.004100236
14882,228616,6,228616,5.248301,0.00820047
14883,275684,5,275684,6.328834,0.009888804
14884,20172,6,20172,0.4630854,0.0007235709
14885,60516,6,60516,1.389256,0.002170712
14886,80688,4,80688,1.852342,0.002894284
14887,497576,3,497576,11.42277,0.01784808
14888,33620,4,33620,0.771809,0.001205952
14889,3382172,7,3382172,77.64398,0.1213187
14890,289132,2,289132,6.637558,0.01037118
14891,302580,4,302580,6.946281,0.01085356
14892,26896,5,26896,0.6174472,0.0009647612
14893,2629084,6,2629084,60.35546,0.0943054
14894,13448,5,13448,0.3087236,0.0004823806
14895,26896,4,26896,0.6174472,0.0009647612
14896,53792,5,53792,1.234894,0.001929522
14897,13448,10,13448,0.3087236,0.0004823806
14898,13448,4,13448,0.3087236,0.0004823806
14899,73964,6,73964,1.69798,0.002653094
14900,289132,3,289132,6.637558,0.01037118
14901,6724,6,6724,0.1543618,0.0002411903
14902,6724,3,6724,0.1543618,0.0002411903
14903,26896,5,26896,0.6174472,0.0009647612
14904,26896,6,26896,0.6174472,0.0009647612
14905,13448,6,13448,0.3087236,0.0004823806
14906,67240,10,67240,1.543618,0.002411903
14907,1062392,5,1062392,24.38916,0.03810806
14908,6724,5,6724,0.1543618,0.0002411903
14909,168100,6,168100,3.859045,0.006029758
14910,33620,5,33620,0.771809,0.001205952
14911,67240,6,67240,1.543618,0.002411903
14912,20172,5,20172,0.4630854,0.0007235709
14913,13448,4,13448,0.3087236,0.0004823806
14914,26896,2,26896,0.6174472,0.0009647612
14915,6724,6,6724,0.1543618,0.0002411903
14916,47068,6,47068,1.080533,0.001688333
14917,154652,6,154652,3.550321,0.005547376
14918,26896,4,26896,0.6174472,0.0009647612
14919,383268,5,383268,8.798622,0.01374785
14920,6724,5,6724,0.1543618,0.0002411903
14921,13448,3,13448,0.3087236,0.0004823806
14922,584988,7,584988,13.42948,0.02098356
14923,134480,6,134480,3.087236,0.004823806
14924,47068,3,47068,1.080533,0.001688333
14925,6724,6,6724,0.1543618,0.0002411903
14926,13448,6,13448,0.3087236,0.0004823806
14927,80688,6,80688,1.852342,0.002894284
14928,40344,5,40344,0.9261708,0.001447142
14929,6724,6,6724,0.1543618,0.0002411903
14930,147928,14,147928,3.39596,0.005306188
14931,6724,6,6724,0.1543618,0.0002411903
14932,948084,7,948084,21.76501,0.03400783
14933,13448,4,13448,0.3087236,0.0004823806
14934,6724,3,6724,0.1543618,0.0002411903
14935,127756,6,127756,2.932874,0.004582616
14936,248788,5,248788,5.711387,0.008924042
14937,255512,6,255512,5.865748,0.009165231
14938,14960900,3,14960900,343.455,0.5366485
14939,53792,3,53792,1.234894,0.001929522
14940,67240,6,67240,1.543618,0.002411903
14941,2467708,5,2467708,56.65078,0.08851685
14942,6724,6,6724,0.1543618,0.0002411903
14943,13448,4,13448,0.3087236,0.0004823806
14944,6724,5,6724,0.1543618,0.0002411903
14945,6724,6,6724,0.1543618,0.0002411903
14946,6724,10,6724,0.1543618,0.0002411903
14947,268960,6,268960,6.174472,0.009647612
14948,6724,6,6724,0.1543618,0.0002411903
14949,490852,4,490852,11.26841,0.01760689
14950,6724,6,6724,0.1543618,0.0002411903
14951,154652,11,154652,3.550321,0.005547376
14952,289132,6,289132,6.637558,0.01037118
14953,26896,4,26896,0.6174472,0.0009647612
14954,4720248,3,4720248,108.362,0.1693156
14955,33620,4,33620,0.771809,0.001205952
14956,73964,6,73964,1.69798,0.002653094
14957,6724,7,6724,0.1543618,0.0002411903
14958,6724,7,6724,0.1543618,0.0002411903
14959,6724,10,6724,0.1543618,0.0002411903
14960,127756,6,127756,2.932874,0.004582616
14961,6724,6,6724,0.1543618,0.0002411903
14962,3093040,7,3093040,71.00643,0.1109475
14963,53792,2,53792,1.234894,0.001929522
14964,6724,6,6724,0.1543618,0.0002411903
14965,981704,4,981704,22.53682,0.03521378
14966,174824,6,174824,4.013407,0.006270948
14967,127756,6,127756,2.932874,0.004582616
14968,26896,6,26896,0.6174472,0.0009647612
14969,672400,7,672400,15.43618,0.02411903
14970,60516,4,60516,1.389256,0.002170712
14971,161376,6,161376,3.704683,0.005788567
14972,13448,4,13448,0.3087236,0.0004823806
14973,67240,3,67240,1.543618,0.002411903
14974,6724,3,6724,0.1543618,0.0002411903
14975,13448,6,13448,0.3087236,0.0004823806
14976,127756,11,127756,2.932874,0.004582616
14977,13448,6,13448,0.3087236,0.0004823806
14978,33620,4,33620,0.771809,0.001205952
14979,80688,4,80688,1.852342,0.002894284
14980,6724,3,6724,0.1543618,0.0002411903
14981,26896,6,26896,0.6174472,0.0009647612
14982,154652,8,154652,3.550321,0.005547376
14983,4081468,4,4081468,93.69761,0.1464025
14984,6724,4,6724,0.1543618,0.0002411903
14985,47068,10,47068,1.080533,0.001688333
14986,47068,11,47068,1.080533,0.001688333
14987,40344,6,40344,0.9261708,0.001447142
14988,33620,8,33620,0.771809,0.001205952
14989,6724,6,6724,0.1543618,0.0002411903
14990,20172,3,20172,0.4630854,0.0007235709
14991,20172,11,20172,0.4630854,0.0007235709
14992,73964,4,73964,1.69798,0.002653094
14993,6724,11,6724,0.1543618,0.0002411903
14994,6724,10,6724,0.1543618,0.0002411903
14995,6724,4,6724,0.1543618,0.0002411903
14996,40344,4,40344,0.9261708,0.001447142
14997,13448,3,13448,0.3087236,0.0004823806
14998,13448,6,13448,0.3087236,0.0004823806
14999,13448,4,13448,0.3087236,0.0004823806
15000,6724,14,6724,0.1543618,0.0002411903
15001,67240,6,67240,1.543618,0.002411903
15002,26896,6,26896,0.6174472,0.0009647612
15003,880844,8,880844,20.2214,0.03159594
15004,33620,7,33620,0.771809,0.001205952
15005,100860,6,100860,2.315427,0.003617855
15006,47068,7,47068,1.080533,0.001688333
15007,33620,6,33620,0.771809,0.001205952
15008,1822204,5,1822204,41.83205,0.06536258
15009,26896,4,26896,0.6174472,0.0009647612
15010,20172,6,20172,0.4630854,0.0007235709
15011,20172,2,20172,0.4630854,0.0007235709
15012,6724,6,6724,0.1543618,0.0002411903
15013,410164,4,410164,9.41607,0.01471261
15014,235340,3,235340,5.402663,0.008441661
15015,6724,6,6724,0.1543618,0.0002411903
15016,47068,6,47068,1.080533,0.001688333
15017,40344,14,40344,0.9261708,0.001447142
15018,6724,4,6724,0.1543618,0.0002411903
15019,26896,4,26896,0.6174472,0.0009647612
15020,13448,4,13448,0.3087236,0.0004823806
15021,13448,4,13448,0.3087236,0.0004823806
15022,766536,6,766536,17.59724,0.02749569
15023,174824,7,174824,4.013407,0.006270948
15024,127756,4,127756,2.932874,0.004582616
15025,1997028,4,1997028,45.84546,0.07163353
15026,457232,7,457232,10.4966,0.01640094
15027,1983580,4,1983580,45.53673,0.07115114
15028,396716,7,396716,9.107347,0.01423023
15029,1217044,6,1217044,27.93949,0.04365545
15030,53792,6,53792,1.234894,0.001929522
15031,820328,6,820328,18.83214,0.02942522
15032,67240,4,67240,1.543618,0.002411903
15033,26896,6,26896,0.6174472,0.0009647612
15034,1324628,6,1324628,30.40928,0.0475145
15035,33620,4,33620,0.771809,0.001205952
15036,6724,10,6724,0.1543618,0.0002411903
15037,107584,3,107584,2.469789,0.003859045
15038,94136,4,94136,2.161065,0.003376664
15039,6724,4,6724,0.1543618,0.0002411903
15040,6724,4,6724,0.1543618,0.0002411903
15041,33620,14,33620,0.771809,0.001205952
15042,73964,3,73964,1.69798,0.002653094
15043,33620,5,33620,0.771809,0.001205952
15044,67240,3,67240,1.543618,0.002411903
15045,33620,3,33620,0.771809,0.001205952
15046,33620,5,33620,0.771809,0.001205952
15047,403440,6,403440,9.261708,0.01447142
15048,100860,7,100860,2.315427,0.003617855
15049,33620,5,33620,0.771809,0.001205952
15050,26896,5,26896,0.6174472,0.0009647612
15051,40344,4,40344,0.9261708,0.001447142
15052,625332,3,625332,14.35565,0.0224307
15053,73964,4,73964,1.69798,0.002653094
15054,20172,5,20172,0.4630854,0.0007235709
15055,13448,6,13448,0.3087236,0.0004823806
15056,13448,3,13448,0.3087236,0.0004823806
15057,20172,14,20172,0.4630854,0.0007235709
15058,26896,4,26896,0.6174472,0.0009647612
15059,20172,5,20172,0.4630854,0.0007235709
15060,6724,6,6724,0.1543618,0.0002411903
15061,20172,6,20172,0.4630854,0.0007235709
15062,6724,5,6724,0.1543618,0.0002411903
15063,33620,3,33620,0.771809,0.001205952
15064,6724,4,6724,0.1543618,0.0002411903
15065,121032,5,121032,2.778512,0.004341425
15066,6724,5,6724,0.1543618,0.0002411903
15067,6724,13,6724,0.1543618,0.0002411903
15068,33620,11,33620,0.771809,0.001205952
15069,26896,6,26896,0.6174472,0.0009647612
15070,6724,6,6724,0.1543618,0.0002411903
15071,13448,6,13448,0.3087236,0.0004823806
15072,13448,6,13448,0.3087236,0.0004823806
15073,275684,5,275684,6.328834,0.009888804
15074,6724,3,6724,0.1543618,0.0002411903
15075,47068,4,47068,1.080533,0.001688333
15076,13448,3,13448,0.3087236,0.0004823806
15077,13448,4,13448,0.3087236,0.0004823806
15078,168100,3,168100,3.859045,0.006029758
15079,13448,6,13448,0.3087236,0.0004823806
15080,47068,4,47068,1.080533,0.001688333
15081,363096,6,363096,8.335537,0.01302428
15082,255512,8,255512,5.865748,0.009165231
15083,6724,10,6724,0.1543618,0.0002411903
15084,33620,4,33620,0.771809,0.001205952
15085,53792,8,53792,1.234894,0.001929522
15086,20172,4,20172,0.4630854,0.0007235709
15087,6724,10,6724,0.1543618,0.0002411903
15088,3906644,6,3906644,89.6842,0.1401316
15089,1129632,6,1129632,25.93278,0.04051997
15090,107584,8,107584,2.469789,0.003859045
15091,13448,3,13448,0.3087236,0.0004823806
15092,40344,4,40344,0.9261708,0.001447142
15093,13448,6,13448,0.3087236,0.0004823806
15094,6724,14,6724,0.1543618,0.0002411903
15095,201720,4,201720,4.630854,0.00723571
15096,2218920,6,2218920,50.93939,0.07959279
15097,20172,3,20172,0.4630854,0.0007235709
15098,6724,3,6724,0.1543618,0.0002411903
15099,73964,10,73964,1.69798,0.002653094
15100,551368,6,551368,12.65767,0.01977761
15101,33620,5,33620,0.771809,0.001205952
15102,13448,6,13448,0.3087236,0.0004823806
15103,6724,10,6724,0.1543618,0.0002411903
15104,6724,5,6724,0.1543618,0.0002411903
15105,6724,6,6724,0.1543618,0.0002411903
15106,80688,6,80688,1.852342,0.002894284
15107,33620,5,33620,0.771809,0.001205952
15108,60516,4,60516,1.389256,0.002170712
15109,6724,6,6724,0.1543618,0.0002411903
15110,6724,4,6724,0.1543618,0.0002411903
15111,20172,5,20172,0.4630854,0.0007235709
15112,60516,4,60516,1.389256,0.002170712
15113,6724,14,6724,0.1543618,0.0002411903
15114,188272,14,188272,4.32213,0.006753328
15115,20172,6,20172,0.4630854,0.0007235709
15116,188272,6,188272,4.32213,0.006753328
15117,6724,11,6724,0.1543618,0.0002411903
15118,6724,5,6724,0.1543618,0.0002411903
15119,6724,8,6724,0.1543618,0.0002411903
15120,6724,14,6724,0.1543618,0.0002411903
15121,410164,6,410164,9.41607,0.01471261
15122,26896,6,26896,0.6174472,0.0009647612
15123,40344,14,40344,0.9261708,0.001447142
15124,6724,14,6724,0.1543618,0.0002411903
15125,114308,14,114308,2.624151,0.004100236
15126,134480,6,134480,3.087236,0.004823806
15127,6724,6,6724,0.1543618,0.0002411903
15128,13448,10,13448,0.3087236,0.0004823806
15129,67240,4,67240,1.543618,0.002411903
15130,13448,6,13448,0.3087236,0.0004823806
15131,6724,11,6724,0.1543618,0.0002411903
15132,26896,4,26896,0.6174472,0.0009647612
15133,6724,5,6724,0.1543618,0.0002411903
15134,6724,6,6724,0.1543618,0.0002411903
15135,107584,14,107584,2.469789,0.003859045
15136,6724,6,6724,0.1543618,0.0002411903
15137,13448,14,13448,0.3087236,0.0004823806
15138,26896,4,26896,0.6174472,0.0009647612
15139,33620,13,33620,0.771809,0.001205952
15140,302580,3,302580,6.946281,0.01085356
15141,20172,6,20172,0.4630854,0.0007235709
15142,60516,3,60516,1.389256,0.002170712
15143,13448,14,13448,0.3087236,0.0004823806
15144,67240,4,67240,1.543618,0.002411903
15145,6724,4,6724,0.1543618,0.0002411903
15146,6724,3,6724,0.1543618,0.0002411903
15147,13448,4,13448,0.3087236,0.0004823806
15148,53792,14,53792,1.234894,0.001929522
15149,6724,4,6724,0.1543618,0.0002411903
15150,60516,6,60516,1.389256,0.002170712
15151,107584,2,107584,2.469789,0.003859045
15152,6724,4,6724,0.1543618,0.0002411903
15153,33620,6,33620,0.771809,0.001205952
15154,107584,4,107584,2.469789,0.003859045
15155,6724,10,6724,0.1543618,0.0002411903
15156,6724,3,6724,0.1543618,0.0002411903
15157,20172,11,20172,0.4630854,0.0007235709
15158,47068,6,47068,1.080533,0.001688333
15159,6724,6,6724,0.1543618,0.0002411903
15160,26896,6,26896,0.6174472,0.0009647612
15161,13448,10,13448,0.3087236,0.0004823806
15162,13448,2,13448,0.3087236,0.0004823806
15163,6724,11,6724,0.1543618,0.0002411903
15164,188272,3,188272,4.32213,0.006753328
15165,73964,4,73964,1.69798,0.002653094
15166,60516,3,60516,1.389256,0.002170712
15167,40344,6,40344,0.9261708,0.001447142
15168,100860,4,100860,2.315427,0.003617855
15169,73964,6,73964,1.69798,0.002653094
15170,860672,7,860672,19.75831,0.03087236
15171,154652,6,154652,3.550321,0.005547376
15172,134480,4,134480,3.087236,0.004823806
15173,13448,3,13448,0.3087236,0.0004823806
15174,13448,6,13448,0.3087236,0.0004823806
15175,67240,4,67240,1.543618,0.002411903
15176,26896,4,26896,0.6174472,0.0009647612
15177,6724,6,6724,0.1543618,0.0002411903
15178,6724,6,6724,0.1543618,0.0002411903
15179,941360,6,941360,21.61065,0.03376664
15180,40344,3,40344,0.9261708,0.001447142
15181,316028,14,316028,7.255004,0.01133594
15182,302580,5,302580,6.946281,0.01085356
15183,6724,3,6724,0.1543618,0.0002411903
15184,6724,3,6724,0.1543618,0.0002411903
15185,6724,4,6724,0.1543618,0.0002411903
15186,6724,4,6724,0.1543618,0.0002411903
15187,20172,4,20172,0.4630854,0.0007235709
15188,6724,6,6724,0.1543618,0.0002411903
15189,322752,3,322752,7.409367,0.01157714
15190,47068,6,47068,1.080533,0.001688333
15191,13448,4,13448,0.3087236,0.0004823806
15192,53792,10,53792,1.234894,0.001929522
15193,20172,6,20172,0.4630854,0.0007235709
15194,6724,6,6724,0.1543618,0.0002411903
15195,6724,14,6724,0.1543618,0.0002411903
15196,20172,3,20172,0.4630854,0.0007235709
15197,20172,4,20172,0.4630854,0.0007235709
15198,201720,6,201720,4.630854,0.00723571
15199,188272,6,188272,4.32213,0.006753328
15200,6724,6,6724,0.1543618,0.0002411903
15201,13448,3,13448,0.3087236,0.0004823806
15202,6724,5,6724,0.1543618,0.0002411903
15203,6724,4,6724,0.1543618,0.0002411903
15204,268960,3,268960,6.174472,0.009647612
15205,6724,4,6724,0.1543618,0.0002411903
15206,53792,4,53792,1.234894,0.001929522
15207,13448,14,13448,0.3087236,0.0004823806
15208,6724,6,6724,0.1543618,0.0002411903
15209,26896,6,26896,0.6174472,0.0009647612
15210,53792,3,53792,1.234894,0.001929522
15211,154652,6,154652,3.550321,0.005547376
15212,40344,6,40344,0.9261708,0.001447142
15213,26896,4,26896,0.6174472,0.0009647612
15214,73964,2,73964,1.69798,0.002653094
15215,6724,6,6724,0.1543618,0.0002411903
15216,127756,6,127756,2.932874,0.004582616
15217,20172,4,20172,0.4630854,0.0007235709
15218,773260,5,773260,17.75161,0.02773689
15219,80688,4,80688,1.852342,0.002894284
15220,6724,3,6724,0.1543618,0.0002411903
15221,47068,4,47068,1.080533,0.001688333
15222,13448,4,13448,0.3087236,0.0004823806
15223,13448,6,13448,0.3087236,0.0004823806
15224,53792,6,53792,1.234894,0.001929522
15225,60516,5,60516,1.389256,0.002170712
15226,73964,6,73964,1.69798,0.002653094
15227,242064,4,242064,5.557025,0.008682852
15228,416888,4,416888,9.570432,0.0149538
15229,107584,6,107584,2.469789,0.003859045
15230,1580140,8,1580140,36.27502,0.05667972
15231,13448,11,13448,0.3087236,0.0004823806
15232,13448,6,13448,0.3087236,0.0004823806
15233,20172,6,20172,0.4630854,0.0007235709
15234,20172,6,20172,0.4630854,0.0007235709
15235,242064,4,242064,5.557025,0.008682852
15236,6724,3,6724,0.1543618,0.0002411903
15237,6724,6,6724,0.1543618,0.0002411903
15238,121032,3,121032,2.778512,0.004341425
15239,73964,5,73964,1.69798,0.002653094
15240,100860,4,100860,2.315427,0.003617855
15241,26896,6,26896,0.6174472,0.0009647612
15242,6724,5,6724,0.1543618,0.0002411903
15243,6724,4,6724,0.1543618,0.0002411903
15244,6724,5,6724,0.1543618,0.0002411903
15245,188272,3,188272,4.32213,0.006753328
15246,13448,6,13448,0.3087236,0.0004823806
15247,813604,7,813604,18.67778,0.02918403
15248,107584,5,107584,2.469789,0.003859045
15249,20172,4,20172,0.4630854,0.0007235709
15250,47068,4,47068,1.080533,0.001688333
15251,26896,5,26896,0.6174472,0.0009647612
15252,127756,8,127756,2.932874,0.004582616
15253,6724,6,6724,0.1543618,0.0002411903
15254,26896,4,26896,0.6174472,0.0009647612
15255,443784,6,443784,10.18788,0.01591856
15256,94136,14,94136,2.161065,0.003376664
15257,134480,4,134480,3.087236,0.004823806
15258,6724,3,6724,0.1543618,0.0002411903
15259,20172,6,20172,0.4630854,0.0007235709
15260,47068,5,47068,1.080533,0.001688333
15261,40344,6,40344,0.9261708,0.001447142
15262,53792,3,53792,1.234894,0.001929522
15263,20172,6,20172,0.4630854,0.0007235709
15264,6724,4,6724,0.1543618,0.0002411903
15265,6724,4,6724,0.1543618,0.0002411903
15266,215168,4,215168,4.939578,0.00771809
15267,20172,6,20172,0.4630854,0.0007235709
15268,262236,14,262236,6.02011,0.00940642
15269,26896,11,26896,0.6174472,0.0009647612
15270,47068,5,47068,1.080533,0.001688333
15271,6724,3,6724,0.1543618,0.0002411903
15272,13448,14,13448,0.3087236,0.0004823806
15273,80688,4,80688,1.852342,0.002894284
15274,221892,6,221892,5.093939,0.007959279
15275,80688,7,80688,1.852342,0.002894284
15276,376544,6,376544,8.64426,0.01350666
15277,6724,3,6724,0.1543618,0.0002411903
15278,20172,3,20172,0.4630854,0.0007235709
15279,773260,7,773260,17.75161,0.02773689
15280,6724,4,6724,0.1543618,0.0002411903
15281,134480,3,134480,3.087236,0.004823806
15282,13448,14,13448,0.3087236,0.0004823806
15283,3133384,3,3133384,71.9326,0.1123947
15284,67240,6,67240,1.543618,0.002411903
15285,47068,10,47068,1.080533,0.001688333
15286,47068,11,47068,1.080533,0.001688333
15287,154652,6,154652,3.550321,0.005547376
15288,389992,4,389992,8.952985,0.01398904
15289,33620,14,33620,0.771809,0.001205952
15290,6724,5,6724,0.1543618,0.0002411903
15291,47068,3,47068,1.080533,0.001688333
15292,94136,6,94136,2.161065,0.003376664
15293,6724,5,6724,0.1543618,0.0002411903
15294,174824,6,174824,4.013407,0.006270948
15295,20172,14,20172,0.4630854,0.0007235709
15296,161376,7,161376,3.704683,0.005788567
15297,47068,6,47068,1.080533,0.001688333
15298,47068,4,47068,1.080533,0.001688333
15299,53792,6,53792,1.234894,0.001929522
15300,6724,4,6724,0.1543618,0.0002411903
15301,47068,3,47068,1.080533,0.001688333
15302,6724,14,6724,0.1543618,0.0002411903
15303,26896,3,26896,0.6174472,0.0009647612
15304,20172,14,20172,0.4630854,0.0007235709
15305,40344,11,40344,0.9261708,0.001447142
15306,40344,6,40344,0.9261708,0.001447142
15307,53792,6,53792,1.234894,0.001929522
15308,20172,14,20172,0.4630854,0.0007235709
15309,6724,4,6724,0.1543618,0.0002411903
15310,67240,3,67240,1.543618,0.002411903
15311,40344,6,40344,0.9261708,0.001447142
15312,6724,4,6724,0.1543618,0.0002411903
15313,67240,4,67240,1.543618,0.002411903
15314,20172,10,20172,0.4630854,0.0007235709
15315,6724,6,6724,0.1543618,0.0002411903
15316,67240,4,67240,1.543618,0.002411903
15317,40344,11,40344,0.9261708,0.001447142
15318,13448,6,13448,0.3087236,0.0004823806
15319,289132,6,289132,6.637558,0.01037118
15320,80688,4,80688,1.852342,0.002894284
15321,289132,6,289132,6.637558,0.01037118
15322,53792,5,53792,1.234894,0.001929522
15323,26896,8,26896,0.6174472,0.0009647612
15324,40344,6,40344,0.9261708,0.001447142
15325,127756,6,127756,2.932874,0.004582616
15326,26896,14,26896,0.6174472,0.0009647612
15327,33620,5,33620,0.771809,0.001205952
15328,80688,3,80688,1.852342,0.002894284
15329,6724,6,6724,0.1543618,0.0002411903
