FID,FEATURECOD,UPDATE_YEA,SHAPE_len
23031,520,2004,1179.39418754
23032,540,2004,46.0658053652
23033,540,2004,85.9115389985
23034,520,2004,16.8378631971
23035,540,2004,12.6646962345
23036,520,2004,20.4708670112
23037,520,2004,271.478462934
23038,520,2004,494.776050488
23039,540,2004,201.977252662
23040,520,2004,871.409903123
23041,520,2004,799.828878192
23042,540,2004,60.830958008
23043,540,2004,106.982973471
23044,520,2004,117.594846041
23045,540,2004,39.3368699923
23046,520,2004,792.635098294
23047,540,2004,20.8849659099
23048,520,2004,993.049763217
23049,520,2004,660.912152921
23050,520,2004,1069.73292846
23051,520,2004,49.6057927941
23052,520,2004,795.844657144
23053,520,2004,247.816892595
23054,520,2004,145.006839243
23055,540,2004,25.638873066
23056,540,2004,166.74314316
23057,520,2004,2310.71279361
23058,520,2004,1106.22388467
23059,520,2004,2293.06710172
23060,540,2004,88.2969040041
23061,520,2004,822.774826152
23062,520,2004,1246.09296289
23063,520,2004,79.0904193598
23064,520,2004,773.478644472
23065,520,2004,60.6283062955
23066,520,2004,495.95592137
23067,520,2004,321.967928761
23068,520,2004,3190.56891995
23069,520,2004,1560.62154432
23070,520,2004,452.048539122
23071,520,2004,94.6302599967
23072,540,2004,48.2807067991
23073,540,2004,32.2153843218
23074,520,2004,800.205639821
23075,520,2004,76.1789369956
23076,520,2004,2054.47530392
23077,520,2004,1295.74526057
23078,540,2004,183.56338429
23079,520,2004,978.530565646
23080,540,2004,41.4395791719
23081,520,2004,79.7486127775
23082,520,2004,520.104796343
23083,520,2004,460.999462118
23084,520,2004,1452.65861527
23085,520,2004,1235.420714
23086,520,2004,1061.28232875
23087,520,2004,1019.32632626
23088,540,2004,17.8914667383
23089,540,2004,11.606357353
23090,520,2004,290.954733915
23091,520,2004,963.592158414
23092,520,2004,352.182907544
23093,520,2004,442.344736937
23094,520,2004,466.162451508
23095,540,2004,25.3408268144
23096,520,2004,350.672625097
23097,520,2004,23.1446390937
23098,520,2004,75.9363339596
23099,520,2004,462.014243832
23100,540,2004,34.7618609228
23101,520,2004,15.3758397418
23102,520,2004,26.5601229321
23103,520,2004,205.049201566
23104,520,2004,13.3675314941
23105,540,2004,14.6084940235
23106,520,2004,627.248088333
23107,520,2004,321.947761606
23108,520,2004,656.42928591
23109,540,2004,39.4260152384
23110,520,2004,135.92002564
23111,520,2004,401.524582455
23112,540,2004,123.023588998
23113,520,2004,502.115623396
23114,520,2004,218.344008953
23115,520,2004,989.499375296
23116,540,2004,107.955489074
23117,520,2004,2557.50652253
23118,540,2004,31.1143805992
23119,520,2004,683.215665883
23120,520,2004,417.810813304
23121,520,2004,1171.31540647
23122,520,2004,607.932924632
23123,520,2004,671.393279814
23124,540,2004,91.1814709514
23125,520,2004,2456.88393247
23126,540,2004,23.7415703802
23127,520,2004,18.8987445149
23128,520,2004,199.862136626
23129,540,2004,179.487795382
23130,520,2004,559.859932461
23131,520,2004,879.457542157
23132,540,2004,192.844511863
23133,520,2004,459.262419204
23134,520,2004,1852.75627204
23135,540,2004,40.2090279654
23136,520,2004,1340.4537506
23137,520,2004,771.005951433
23138,520,2004,85.7695517413
23139,540,2004,19.1253990164
23140,520,2004,552.427067942
23141,520,2004,1044.76437852
23142,520,2004,205.490888439
23143,520,2004,845.923297608
23144,520,2004,1143.39332731
23145,520,2004,655.207208694
23146,520,2004,448.820830041
23147,520,2004,1506.2902071
23148,520,2004,621.841310066
23149,520,2004,1635.08369694
23150,520,2004,1005.01228266
23151,540,2004,77.6680726013
23152,520,2004,47.808820699
23153,520,2004,1071.48034121
23154,540,2004,20.879485708
23155,520,2004,1409.82185142
23156,540,2004,131.466536003
23157,520,2004,91.3981351257
23158,540,2004,61.8637655113
23159,520,2004,45.7162589184
23160,540,2004,79.6544077876
23161,520,2004,310.125763056
23162,520,2004,288.312317066
23163,520,2004,543.930765846
23164,520,2004,290.159508121
23165,540,2004,53.2547207538
23166,520,2004,676.655453255
23167,520,2004,623.137959214
23168,520,2004,823.30853914
23169,520,2004,337.84964561
23170,520,2004,955.69336215
23171,520,2004,250.475189375
23172,540,2004,212.64525447
23173,540,2004,107.81002917
23174,520,2004,1787.84858929
23175,520,2004,77.0168733316
23176,540,2004,27.3871721114
23177,520,2004,52.9567725457
23178,540,2004,36.8882050581
23179,520,2004,353.605196587
23180,520,2004,545.211230297
23181,520,2004,875.219294643
23182,520,2004,1644.0711881
23183,520,2004,902.862470948
23184,520,2004,1271.66365078
23185,520,2004,1314.22256043
23186,540,2004,58.141080439
23187,520,2004,1593.54380827
23188,520,2004,1219.67727873
23189,520,2004,469.979066723
23190,520,2004,1430.1574382
23191,520,2004,569.343659788
23192,520,2004,461.3443439
23193,520,2004,237.540548757
23194,520,2004,127.171936118
23195,520,2004,129.772889745
23196,520,2004,2447.67399021
23197,540,2004,61.1539678638
23198,520,2004,969.208361214
23199,520,2004,166.405585261
23200,520,2004,542.566559317
23201,430,2004,1013.3236035
23202,410,2004,1823.46106009
23203,520,2004,461.621127699
23204,520,2004,800.258040727
23205,540,2004,936.243861367
23206,520,2004,102.07802307
23207,540,2004,336.713247828
23208,540,2004,101.414874408
23209,520,2004,640.088890968
23210,520,2004,2065.17944111
23211,520,2004,229.369141243
23212,520,2004,894.037736686
23213,520,2004,101.034953997
23214,520,2004,697.327075061
23215,520,2004,557.211580864
23216,540,2004,60.5476724819
23217,520,2004,626.729957827
23218,540,2004,13.1679093678
23219,520,2004,1570.33870289
23220,520,2004,921.459654017
23221,520,2004,355.481236094
23222,520,2004,80.617794765
23223,520,2004,363.377304553
23224,540,2004,132.33261794
23225,520,2004,286.491082387
23226,520,2004,145.389011653
23227,520,2004,358.946451066
23228,520,2004,114.806651865
23229,520,2004,516.251496431
23230,520,2004,818.863909755
23231,540,2004,35.4663250463
23232,540,2004,36.9858838316
23233,520,2004,764.801027084
23234,520,2004,582.003074373
23235,540,2004,61.315563729
23236,520,2004,31.9299690955
23237,520,2004,1594.44162558
23238,540,2004,55.9751256337
23239,520,2004,2213.23755401
23240,540,2004,40.5493550341
23241,540,2004,63.0207969277
23242,540,2004,27.6047561492
23243,520,2004,77.0831610879
23244,520,2004,4536.66567943
23245,520,2004,314.656779286
23246,520,2004,85.8863182758
23247,540,2004,36.0757824102
23248,520,2004,631.330488492
23249,520,2004,233.978647267
23250,520,2004,593.937003952
23251,520,2004,496.187991206
23252,520,2004,853.041214064
23253,540,2004,145.80124824
23254,520,2004,21.9354684157
23255,540,2004,77.5647450917
23256,520,2004,18.0821268196
23257,540,2004,57.5993584419
23258,540,2004,66.4334494605
23259,520,2004,41.8367495619
23260,540,2004,228.603200423
23261,520,2004,472.265133656
23262,520,2004,78.0304305457
23263,540,2004,65.0466465444
23264,540,2004,516.607118497
23265,520,2004,295.568080016
23266,540,2004,128.787932194
23267,520,2004,8.42879348371
23268,520,2004,1501.88881588
23269,520,2004,338.317740478
23270,520,2004,16.6084137889
23271,540,2004,65.933095378
23272,520,2004,58.0706270874
23273,520,2004,184.630050008
23274,520,2004,605.799177447
23275,520,2004,863.625155786
23276,520,2004,624.04205682
23277,520,2004,1949.96151949
23278,540,2004,181.801031454
23279,520,2004,849.382067079
23280,520,2004,4180.60677513
23281,520,2004,1387.223916
23282,520,2004,1906.19349411
23283,520,2004,4271.91961247
23284,520,2004,940.217670959
23285,520,2004,376.270500332
23286,540,2004,115.329789985
23287,540,2004,55.5410286906
23288,520,2004,4240.27474905
23289,540,2004,43.5283929169
23290,520,2004,241.982806483
23291,520,2004,447.004448354
23292,520,2004,408.902978766
23293,520,2004,615.151077368
23294,540,2004,140.017541675
23295,520,2004,173.256204384
23296,520,2004,551.542142029
23297,520,2004,665.908827689
23298,540,2004,75.7854296087
23299,520,2004,377.899346978
23300,520,2004,26.8619257559
23301,540,2004,237.319741912
23302,520,2004,364.483556384
23303,520,2004,763.013918384
23304,540,2004,50.9455547843
23305,520,2004,839.167259158
23306,520,2004,682.063735288
23307,520,2004,214.748665185
23308,520,2004,253.620981825
23309,540,2004,140.918776165
23310,520,2004,791.47406004
23311,520,2004,465.321563949
23312,520,2004,164.167980082
23313,520,2004,190.639544953
23314,520,2004,1023.04413947
23315,540,2004,75.3709906144
23316,520,2004,247.511182377
23317,520,2004,861.614091365
23318,520,2004,3428.59711267
23319,520,2004,12.6577142605
23320,410,2004,5830.1493485
23321,520,2004,389.678986975
23322,520,2004,239.852654472
23323,520,2004,805.385421399
23324,520,2004,401.113517627
23325,520,2004,876.011038224
23326,520,2004,135.136809463
23327,520,2004,38.7281318522
23328,520,2004,620.549835668
23329,520,2004,728.569467676
23330,540,2004,86.5685123624
23331,540,2004,32.3405238344
23332,520,2004,331.048381613
23333,520,2004,1048.27420003
23334,520,2004,646.86733793
23335,520,2004,14.519520838
23336,520,2004,122.409494722
23337,520,2004,1390.61212392
23338,520,2004,87.6896489227
23339,520,2004,152.233016241
23340,540,2004,46.1610960045
23341,520,2004,600.434369862
23342,540,2004,48.6206512967
23343,540,2004,122.090241109
23344,520,2004,839.756577622
23345,520,2004,188.742151487
23346,520,2004,568.983014875
23347,540,2004,13.9072412586
23348,540,2004,20.5781026579
23349,520,2004,372.933023301
23350,520,2004,1079.76603671
23351,520,2004,27.2351665235
23352,540,2004,38.2082968196
23353,540,2004,340.352895274
23354,520,2004,223.469238958
23355,520,2004,931.689088911
23356,540,2004,43.8162145197
23357,520,2004,1497.39627372
23358,540,2004,189.589025098
23359,520,2004,421.247043731
23360,540,2004,362.053626352
23361,520,2004,851.190555638
23362,520,2004,242.521019257
23363,520,2004,40.0669128313
23364,520,2004,1230.78527557
23365,540,2004,58.4251279362
23366,520,2004,1710.351277
23367,520,2004,16.8440166671
23368,520,2004,206.467538575
23369,520,2004,212.049990642
23370,540,2004,86.7295872329
23371,540,2004,34.863857638
23372,520,2004,862.231165415
23373,540,2004,46.7989273153
23374,520,2004,41.5234044371
23375,520,2004,315.901602476
23376,410,2004,3117.09824567
23377,520,2004,86.1400236338
23378,520,2004,577.882270009
23379,540,2004,44.1917196395
23380,540,2004,123.695571369
23381,520,2004,3181.73466464
23382,540,2004,285.074076712
23383,520,2004,243.819133996
23384,520,2004,2610.29798212
23385,520,2004,724.744469173
23386,520,2004,98.5012407501
23387,520,2004,77.7756610779
23388,540,2004,380.376787876
23389,520,2004,702.866580768
23390,520,2004,62.2616785591
23391,520,2004,257.96228387
23392,520,2004,194.876834684
23393,520,2004,809.290518283
23394,520,2004,205.784224349
23395,540,2004,31.2366797857
23396,520,2004,883.326160922
23397,520,2004,126.215591298
23398,520,2004,304.619820975
23399,520,2004,419.994250408
23400,520,2004,840.469697349
23401,520,2004,307.316769076
23402,520,2004,2178.56928103
23403,540,2004,83.0002685929
23404,520,2004,683.166850651
23405,540,2004,236.613883894
23406,520,2004,148.624904914
23407,520,2004,23.3785142803
23408,520,2004,217.232178528
23409,520,2004,755.468822314
23410,520,2004,560.136870586
23411,520,2004,449.592596875
23412,520,2004,226.678314651
23413,520,2004,162.570879978
23414,520,2004,76.7499869163
23415,520,2004,2323.5117827
23416,540,2004,329.879276277
23417,540,2004,125.07008507
23418,520,2004,522.897247364
23419,520,2004,164.640451284
23420,540,2004,30.8939847981
23421,520,2004,897.944551506
23422,520,2004,407.394028935
23423,540,2004,74.8945027037
23424,520,2004,1334.68353277
23425,520,2004,1784.68678038
23426,520,2004,1512.84217962
23427,520,2004,243.826333284
23428,520,2004,32.6619898247
23429,520,2004,748.355695111
23430,540,2004,136.529863147
23431,520,2004,267.788464797
23432,520,2004,653.878819659
23433,540,2004,139.531805326
23434,520,2004,1945.90658632
23435,540,2004,67.5627665929
23436,520,2004,360.355408316
23437,520,2004,121.993041495
23438,520,2004,3178.5362607
23439,540,2004,125.842296076
23440,520,2004,1803.24629327
23441,410,2004,2301.61283735
23442,540,2004,80.5766366688
23443,540,2004,80.2858167217
23444,540,2004,69.6388603032
23445,540,2004,198.370655253
23446,540,2004,25.72750697
23447,520,2004,401.634919525
23448,520,2004,627.282931194
23449,410,2004,824.210052046
23450,520,2004,196.838170923
23451,540,2004,274.74899702
23452,540,2004,52.1472442664
23453,520,2004,55.8710586176
23454,540,2004,37.2835545295
23455,520,2004,738.20353529
23456,520,2004,210.674239216
23457,540,2004,95.533718332
23458,520,2004,85.264205838
23459,520,2004,891.362107093
23460,540,2004,200.855195462
23461,520,2004,492.727737764
23462,520,2004,468.904430526
23463,520,2004,1284.03318585
23464,520,2004,92.149979544
23465,520,2004,1888.46191808
23466,520,2004,1162.1185287
23467,520,2004,758.572617715
23468,410,2004,918.366097563
23469,520,2004,488.269500399
23470,520,2004,222.858886251
23471,520,2004,69.5466599459
23472,540,2004,139.514437651
23473,410,2004,53.7310749216
23474,540,2004,157.486792778
23475,520,2004,384.838951012
23476,540,2004,175.636040286
23477,540,2004,39.7533295722
23478,540,2004,25.4784236666
23479,540,2004,138.457672229
23480,520,2004,6838.5055782
23481,520,2004,681.854132327
23482,410,2004,3716.599462
23483,520,2004,247.567375762
23484,520,2004,914.971945712
23485,520,2004,222.114951618
23486,520,2004,404.459128451
23487,520,2004,1031.04189481
23488,520,2004,66.0735716613
23489,520,2004,459.576466917
23490,410,2004,54.529097452
23491,520,2004,467.917286134
23492,520,2004,748.938684459
23493,520,2004,186.35318704
23494,520,2004,499.845560515
23495,520,2004,35.5638007515
23496,540,2004,152.701191671
23497,520,2004,38.2375327935
23498,520,2004,49.4690956596
23499,520,2004,1477.57650873
23500,520,2004,223.140164304
23501,520,2004,195.787432853
23502,520,2004,523.794715241
23503,540,2004,41.0103555507
23504,520,2004,258.601721569
23505,520,2004,359.416529786
23506,520,2004,32.6228669893
23507,520,2004,119.29382146
23508,520,2004,395.967510973
23509,520,2004,154.129164768
23510,520,2004,636.018734145
23511,540,2004,36.8387581527
23512,520,2004,841.802472953
23513,540,2004,57.9920543909
23514,520,2004,1919.15867186
23515,520,2004,153.144660575
23516,520,2004,34.6164978113
23517,520,2004,599.201351091
23518,520,2004,79.2127203687
23519,520,2004,68.1365867318
23520,520,2004,326.889342019
23521,540,2004,106.603594406
23522,520,2004,168.662874403
23523,520,2004,446.123796883
23524,520,2004,1945.03016402
23525,520,2004,1869.66249388
23526,540,2004,29.9095807258
23527,520,2004,15.3011260694
23528,540,2004,86.2431338053
23529,540,2004,159.957785505
23530,520,2004,561.069338602
23531,540,2004,81.2973061764
23532,520,2004,1379.79532099
23533,520,2004,219.056840317
23534,520,2004,116.813358601
23535,520,2004,1022.08301806
23536,520,2004,446.9645056
23537,520,2004,2074.62746496
23538,520,2004,12.3512141003
23539,540,2004,166.449603194
23540,520,2004,71.8421058677
23541,540,2004,34.7544107003
23542,520,2004,69.1056712836
23543,540,2004,111.507656168
23544,540,2004,55.1878400153
23545,540,2004,53.7726908452
23546,520,2004,123.043161277
23547,540,2004,66.8556815862
23548,410,2004,240.711093128
23549,540,2004,260.939777668
23550,540,2004,15.9846916904
23551,520,2004,768.000571427
23552,520,2004,1096.94003398
23553,520,2004,330.841326891
23554,520,2004,165.164672054
23555,540,2004,16.3657741238
23556,520,2004,531.869769207
23557,520,2004,32.0672817794
23558,520,2004,87.9410365274
23559,540,2004,17.4140129405
23560,520,2004,155.194807791
23561,520,2004,73.1117678481
23562,520,2004,2716.84486533
23563,540,2004,111.906984088
23564,520,2004,516.929851579
23565,520,2004,10.2138518656
23566,520,2004,2982.19382296
23567,540,2004,397.088088312
23568,520,2004,357.224496356
23569,520,2004,438.34135492
23570,520,2004,353.798854336
23571,540,2004,80.9883210293
23572,520,2004,524.664092895
23573,410,2004,129.296725609
23574,540,2004,48.3635648077
23575,520,2004,488.001160082
23576,540,2004,115.554717094
23577,520,2004,727.047873834
23578,540,2004,134.326748242
23579,540,2004,66.0603128819
23580,520,2004,320.135702588
23581,540,2004,9.1949130583
23582,540,2004,89.2970203995
23583,540,2004,82.6656487489
23584,540,2004,142.897469952
23585,540,2004,8.50757724309
23586,540,2004,80.0489436103
23587,520,2004,522.594928013
23588,520,2004,914.597665611
23589,520,2004,516.226856774
23590,520,2004,798.579880046
23591,520,2004,543.72046538
23592,540,2004,232.941716987
23593,520,2004,14.1421197946
23594,520,2004,858.507392579
23595,520,2004,783.788228839
23596,540,2004,265.788030718
23597,540,2004,95.2323427418
23598,540,2004,18.1568988606
23599,520,2004,101.96682194
23600,540,2004,96.6419520315
23601,520,2004,151.761238099
23602,520,2004,48.5803034204
23603,520,2004,69.5768285431
23604,520,2004,1136.40068614
23605,520,2004,33.8781298545
23606,520,2004,2444.53579956
23607,520,2004,614.117115072
23608,540,2004,22.3508465364
23609,520,2004,913.484063678
23610,540,2004,41.8870338822
23611,520,2004,65.7039002927
23612,520,2004,477.533143743
23613,540,2004,99.0898987454
23614,540,2004,90.5270179785
23615,520,2004,152.406278995
23616,520,2004,1465.29641875
23617,520,2004,75.3280825341
23618,540,2004,47.5383826903
23619,540,2004,49.4083105218
23620,520,2004,425.261268484
23621,520,2004,80.6410977712
23622,520,2004,1079.18794429
23623,520,2004,4.05470703833
23624,520,2004,233.225481516
23625,540,2004,178.157342059
23626,540,2004,55.4072982942
23627,520,2004,301.841509868
23628,520,2004,24.4760545509
23629,520,2004,19.8443285123
23630,540,2004,37.1829480988
23631,520,2004,11.1671436309
23632,540,2004,30.9102539047
23633,520,2004,721.972092661
23634,540,2004,253.382195881
23635,520,2004,49.086834063
23636,520,2004,350.831200955
23637,520,2004,182.710813516
23638,520,2004,2444.48925975
23639,520,2004,484.652702247
23640,520,2004,236.864798687
23641,520,2004,932.552597945
23642,540,2004,28.776115317
23643,540,2004,72.5023462763
23644,540,2004,9.07227565617
23645,520,2004,31.229879289
23646,540,2004,9.17175638259
23647,520,2004,675.732815122
23648,520,2004,575.414603938
23649,540,2004,14.3432296745
23650,520,2004,26.1782716349
23651,520,2004,3062.52825381
23652,520,2004,12.3878398339
23653,520,2004,2418.50957198
23654,540,2004,30.9189100807
23655,520,2004,380.658483055
23656,520,2004,680.752060691
23657,520,2004,123.969589542
23658,520,2004,60.9157335928
23659,520,2004,30.9499323321
23660,540,2004,213.625304563
23661,520,2004,16.629700193
23662,540,2004,21.4368862307
23663,520,2004,516.439864648
23664,520,2004,796.887747815
23665,520,2004,1258.29741491
23666,520,2004,846.881710576
23667,520,2004,947.574652144
23668,520,2004,471.835225334
23669,540,2004,513.808452998
23670,540,2004,18.666567658
23671,520,2004,1362.16497378
23672,520,2004,2137.60896628
23673,520,2004,763.251030876
23674,520,2004,324.650502735
23675,520,2004,367.204546232
23676,540,2004,2.55695340548
23677,540,2004,65.0774786582
23678,540,2004,14.563278317
23679,520,2004,157.253191424
23680,520,2004,971.061745688
23681,540,2004,198.282116947
23682,520,2004,2043.60660428
23683,520,2004,34.1630641787
23684,430,2004,1953.80665163
23685,540,2004,197.235661256
23686,520,2004,239.66938634
23687,540,2004,125.398872532
23688,520,2004,120.932987715
23689,540,2004,43.9233036805
23690,540,2004,63.9753317816
23691,520,2004,97.22016463
23692,520,2004,3847.80072567
23693,540,2004,25.9305602266
23694,520,2004,453.90674702
23695,520,2004,2283.46744807
23696,540,2004,401.406353491
23697,520,2004,278.146594547
23698,520,2004,261.812891765
23699,540,2004,19.6511100824
23700,540,2004,173.012900754
23701,540,2004,48.9736216736
23702,540,2004,42.8668286825
23703,520,2004,517.517517045
23704,520,2004,1043.47180573
23705,540,2004,28.4904658859
23706,520,2004,17.8160622444
23707,520,2004,239.838883123
23708,520,2004,65.2770812881
23709,520,2004,55.9838476702
23710,520,2004,708.630006739
23711,520,2004,9.49873025197
23712,520,2004,37.0521832187
23713,520,2004,130.476095969
23714,520,2004,31.9855271552
23715,520,2004,354.272303121
23716,540,2004,12.69876568
23717,520,2004,997.5238037
23718,520,2004,40.636685441
23719,540,2004,134.941157994
23720,520,2004,115.086926591
23721,540,2004,34.9501771179
23722,520,2004,460.499220265
23723,520,2004,358.854866848
23724,520,2004,49.8120337523
23725,410,2004,931.157085915
23726,540,2004,65.2555778921
23727,520,2004,927.187452986
23728,540,2004,28.7324780302
23729,520,2004,9.51012570691
23730,540,2004,21.5195833574
23731,520,2004,41.2872260396
23732,520,2004,1857.68549144
23733,520,2004,448.236462329
23734,520,2004,53.4705938171
23735,520,2004,656.575920912
23736,520,2004,429.348594349
23737,540,2004,67.710259174
23738,540,2004,303.190147579
23739,520,2004,133.066780627
23740,520,2004,708.570255936
23741,540,2004,67.2414993072
23742,540,2004,292.914004101
23743,540,2004,62.0616071378
23744,520,2004,1461.82085606
23745,520,2004,230.990420542
23746,540,2004,887.724362573
23747,540,2004,61.7037182258
23748,520,2004,1313.06756071
23749,540,2004,13.3252437225
23750,520,2004,441.668641084
23751,540,2004,44.7745344825
23752,430,2004,240.310244511
23753,520,2004,209.586612775
23754,520,2004,529.042755721
23755,520,2004,580.461928729
23756,520,2004,565.821834223
23757,520,2004,1952.95580418
23758,520,2004,1450.83186749
23759,520,2004,930.520221132
23760,540,2004,172.843221546
23761,440,2004,19.2965827852
23762,520,2004,52.8820403812
23763,520,2004,487.333067935
23764,520,2004,162.128211164
23765,520,2004,450.927886335
23766,520,2004,1437.36826148
23767,520,2004,207.274809643
23768,520,2004,303.940910966
23769,440,2004,16.2698622121
23770,540,2004,19.9034249887
23771,520,2004,4241.23693213
23772,540,2004,16.907902845
23773,520,2004,914.033261375
23774,540,2004,58.0420809905
23775,520,2004,598.970297669
23776,540,2004,21.9304659629
23777,520,2004,871.791189232
23778,520,2004,599.500709529
23779,520,2004,505.573041668
23780,520,2004,185.380314843
23781,540,2004,61.3816394566
23782,520,2004,756.542342085
23783,520,2004,151.576095645
23784,520,2004,469.777594978
23785,540,2004,34.3203474366
23786,540,2004,46.1395540564
23787,520,2004,1018.68213029
23788,540,2004,85.7863596636
23789,520,2004,371.089621876
23790,520,2004,152.834391177
23791,520,2004,1055.14778123
23792,540,2004,39.7516443173
23793,520,2004,256.068376226
23794,520,2004,747.880321913
23795,520,2004,157.459950021
23796,520,2004,530.586584461
23797,520,2004,501.407120208
23798,520,2004,795.764446299
23799,520,2004,1189.52084657
23800,520,2004,1097.21094486
23801,540,2004,19.4745392578
23802,520,2004,471.420640191
23803,520,2004,1398.1426024
23804,520,2004,371.690594374
23805,520,2004,65.6535803561
23806,520,2004,2383.31320596
23807,520,2004,178.605122139
23808,520,2004,199.02537828
23809,540,2004,53.5163911644
23810,520,2004,856.145222702
23811,540,2004,24.0982075378
23812,540,2004,762.430268098
23813,520,2004,221.463179024
23814,540,2004,272.672380217
23815,520,2004,790.670266175
23816,520,2004,2472.70917807
23817,520,2004,227.625689527
23818,520,2004,875.332288295
23819,520,2004,1017.00208718
23820,520,2004,539.138664276
23821,540,2004,44.0413759598
23822,540,2004,45.7431192591
23823,540,2004,46.8518698722
23824,540,2004,171.01340354
23825,540,2004,41.3770022668
23826,520,2004,724.346999455
23827,520,2004,870.692489714
23828,520,2004,425.914527871
23829,520,2004,440.697762544
23830,540,2004,51.3866278883
23831,520,2004,140.260472904
23832,520,2004,529.524865691
23833,520,2004,238.089334595
23834,520,2004,682.167254606
23835,540,2004,41.8523389705
23836,540,2004,59.1894490411
23837,520,2004,52.9180268383
23838,520,2004,1237.56096152
23839,520,2004,2333.62175233
23840,520,2004,568.651474351
23841,520,2004,898.335936556
23842,540,2004,15.9700582859
23843,540,2004,11.3512386531
23844,540,2004,30.9199874167
23845,540,2004,27.1646471918
23846,520,2004,239.279719686
23847,520,2004,580.998250221
23848,520,2004,2315.76446215
23849,520,2004,172.603495917
23850,520,2004,804.71640034
23851,520,2004,285.031106265
23852,520,2004,224.652811906
23853,520,2004,5.6047717489
23854,520,2004,368.321507679
23855,430,2004,44.8437961617
23856,520,2004,789.859225723
23857,520,2004,436.207204921
23858,520,2004,668.735996346
23859,520,2004,757.069966267
23860,520,2004,41.0811961552
23861,520,2004,1633.70836149
23862,410,2004,1473.69092914
23863,520,2004,2080.85294861
23864,540,2004,16.1835146743
23865,520,2004,428.975548989
23866,520,2004,1046.92524689
23867,540,2004,30.1852797892
23868,540,2004,37.5510890091
23869,520,2004,1170.904732
23870,520,2004,69.4717827512
23871,540,2004,37.0006299982
23872,540,2004,46.9408877505
23873,540,2004,93.7374886062
23874,520,2004,379.871780987
23875,520,2004,1111.71240712
23876,520,2004,645.431008792
23877,540,2004,56.5185210119
23878,520,2004,575.529186723
23879,540,2004,47.9242217711
23880,520,2004,11.0307402998
23881,540,2004,43.4842388773
23882,520,2004,8.52250565017
23883,540,2004,174.11338909
23884,520,2004,147.02276504
23885,520,2004,194.102554844
23886,520,2004,295.118592139
23887,520,2004,243.782662266
23888,520,2004,144.769950839
23889,520,2004,1254.0276302
23890,520,2004,290.557638053
23891,520,2004,618.269376412
23892,520,2004,2391.54049705
23893,520,2004,2302.78157576
23894,520,2004,62.3267667176
23895,520,2004,845.459765755
23896,520,2004,1589.83298043
23897,520,2004,91.1656873119
23898,520,2004,987.487311514
23899,430,2004,218.001017121
23900,520,2004,966.840808662
23901,540,2004,34.8905386988
23902,520,2004,95.6022954588
23903,540,2004,61.1306469245
23904,540,2004,43.451295735
23905,540,2004,38.5083189808
23906,540,2004,313.222065052
23907,430,2004,401.214319584
23908,520,2004,2252.21065684
23909,540,2004,22.6927060195
23910,520,2004,1341.71959791
23911,520,2004,14.1773441543
23912,520,2004,498.707089071
23913,520,2004,236.783862107
23914,520,2004,102.828115681
23915,540,2004,60.7991908734
23916,520,2004,6.24838096524
23917,520,2004,315.02218655
23918,520,2004,433.721029918
23919,520,2004,1683.8175591
23920,540,2004,201.4676296
23921,520,2004,391.711990205
23922,520,2004,564.511021894
23923,540,2004,25.2942457794
23924,540,2004,44.2685846727
23925,520,2004,641.143388902
23926,540,2004,52.1682094105
23927,520,2004,311.551821253
23928,540,2004,39.3512110594
23929,520,2004,323.879591272
23930,520,2004,1606.55735527
23931,520,2004,1601.03687558
23932,520,2004,61.0313968234
23933,520,2004,271.262216691
23934,520,2004,848.68500143
23935,520,2004,811.160479523
23936,520,2004,2015.95454687
23937,520,2004,2200.97436086
23938,540,2004,39.6715630951
23939,540,2004,204.99709388
23940,520,2004,281.070575715
23941,520,2004,228.951200709
23942,520,2004,2369.81985402
23943,540,2004,76.3738376952
23944,540,2004,25.9816992155
23945,540,2004,30.6089375926
23946,520,2004,188.926762553
23947,520,2004,1137.33131915
23948,540,2004,80.4251938349
23949,540,2004,37.316070584
23950,540,2004,142.671387661
23951,540,2004,362.825329182
23952,520,2004,232.956561432
23953,520,2004,604.856982407
23954,520,2004,847.725389817
23955,520,2004,1332.33730768
23956,520,2004,370.533495778
23957,540,2004,170.763616359
23958,540,2004,37.7677780493
23959,540,2004,99.6604501445
23960,540,2004,171.39169563
23961,540,2004,25.4670921469
23962,520,2004,234.520042385
23963,540,2004,210.987532669
23964,520,2004,96.4462208323
23965,520,2004,409.409337644
23966,540,2004,35.8949477774
23967,520,2004,637.515021666
23968,520,2004,591.018703102
23969,520,2004,335.310955691
23970,520,2004,371.864208913
23971,540,2004,97.8147989272
23972,520,2004,74.977553624
23973,520,2004,429.862323877
23974,540,2004,61.3526052433
23975,540,2004,47.6594495173
23976,430,2004,761.644009072
23977,520,2004,1174.48109731
23978,540,2004,42.0695846412
23979,430,2004,677.364617055
23980,520,2004,409.28673638
23981,520,2004,220.598579103
23982,520,2004,380.584618717
23983,520,2004,118.440048789
23984,540,2004,6.11227701557
23985,520,2004,370.88858054
23986,520,2004,570.275357011
23987,520,2004,102.748393969
23988,540,2004,45.4910943278
23989,540,2004,51.2739573719
23990,520,2004,494.715220829
23991,520,2004,476.106189214
23992,520,2004,180.687431099
23993,520,2004,2141.37688398
23994,520,2004,120.286923076
23995,520,2004,45.8884917565
23996,540,2004,57.4100696551
23997,520,2004,10.6675489475
