X,Y,BM_Height,Easting,Northing,OBJECTID
-7.07336911574953,54.8551267275887,BM 145.21,259561.844,401212.535,2987
-7.07336911574953,54.8551267275887,BM 145.21,259561.844,401212.535,2988
-6.4576564435864,54.1163116910844,BM 145.27,300906.631,319675.8,2989
-6.4576564435864,54.1163116910844,BM 145.27,300906.631,319675.8,2990
-6.4576564435864,54.1163116910844,BM 145.27,300906.631,319675.8,2991
-7.04581307120271,54.5948373235629,BM 145.34,261725.727,372261.594,2992
-5.96095370460533,54.4050115561896,BM 145.38,332454.921,352628.441,2993
-6.25673027678145,54.2901369362469,BM 145.46,313566.859,339327.293,2994
-7.43967157447896,54.7941506436365,BM 145.48,236090.399,394174.766,2995
-7.43967157447896,54.7941506436365,BM 145.48,236090.399,394174.766,2996
-5.9146054796772,54.5052295751475,BM 145.49,335133.624,363870.184,2997
-7.04666265803587,54.5377533130417,BM 145.55,261757,365906.575,2998
-7.49494371269325,54.6736991016584,BM 145.57,232631.726,380738.937,2999
-6.29998148501078,54.9730100662981,BM 145.57,308910.766,415265.411,3000
-5.52384624958382,54.3906356036088,BM  21.33,360889.769,351938.527,1001
-5.84260537454451,54.5943307650362,BM  26.10,339492.49,373927.216,1002
-6.57045964605671,54.954018286723,BM  41.94,291634.937,412763.827,1003
-5.6663397073941,54.6100551873792,BM  55.13,350825.363,376041.307,1004
-5.71715897173678,54.327287285171,BM 1.04,348563.59,344464.457,1005
-5.54049873383333,54.3702594593786,BM 1.26,359887.489,349633.108,1006
-5.64806744917452,54.2600897224454,BM 1.37,353307.133,337134.174,1007
-5.92331236555536,54.5963830234614,BM 1.50,334269.972,373998.445,1008
-5.65180628569883,54.2628811218351,BM 1.54,353053.202,337436.697,1009
-6.98084797586101,55.0989721208509,BM 1.75,265108.291,428440.202,1010
-5.65901469747583,54.4915185140618,BM 10.01,351737.935,362865.252,1011
-5.65901469747583,54.4915185140618,BM 10.01,351737.935,362865.252,1012
-6.65366532565751,55.208024357122,BM 10.02,285759.47,440933.609,1013
-7.2556678462104,55.0189276764463,BM 10.05,247659.799,419307.694,1014
-7.1855437513908,55.0322040813507,BM 10.08,252128.009,420835.697,1015
-5.6569888433879,54.5730746763941,BM 10.11,351566.677,371945.881,1016
-5.49255919560195,54.4826356929058,BM 10.12,362556.877,362248.434,1017
-7.40392026808833,54.9368112936744,BM 10.14,238254.804,410075.147,1018
-6.17331154842788,54.0732896429534,BM 10.16,319622.605,315330.847,1019
-6.60813036433494,55.05487226623,BM 10.17,288998.119,423941.853,1020
-6.21393084523185,55.2071245070965,BM 10.17,313754.004,441462.133,1021
-6.66865207293529,55.131857931783,BM 10.23,284967.228,432436.434,1022
-5.8887602985765,54.5850747746403,BM 10.24,336540.652,372806.448,1023
-5.48638574092425,54.4492874694195,BM 10.24,363089.492,358551.626,1024
-7.45302870705489,54.8412672240004,BM 10.26,235190.279,399413.109,1025
-5.66881423326522,54.4890166056381,BM 10.30,351112.294,362565.733,1026
-5.61468747053867,54.6745980997085,BM 10.33,353917.909,383336.322,1027
-5.70865044817598,54.595465157806,BM 10.34,348145.134,374327.575,1028
-5.9592022566636,54.5731628928689,BM 10.37,332025.706,371346.153,1029
-5.96440537596045,54.5698481288004,BM 10.39,331699.956,370967.473,1030
-6.62133580544959,55.0938817920011,BM 10.40,288068.547,428267.574,1031
-5.9633876711647,54.5916942387529,BM 10.40,331695.293,373400.779,1032
-7.2153624621051,55.0306163500355,BM 10.43,250223.296,420637.128,1033
-5.61898236033803,54.2566457389273,BM 10.44,355214.992,336814.489,1034
-5.66702585362565,54.2735835887258,BM 10.47,352022.298,338594.816,1035
-6.59407488548377,55.0463001542498,BM 10.51,289915.5,423005.616,1036
-5.70348581024022,54.5951881996695,BM 10.51,348479.889,374307.651,1037
-7.09494969615784,55.0359679785899,BM 10.54,257915.407,421325.975,1038
-6.64013832334629,55.1998402233899,BM 10.64,286638.346,440039.257,1039
-5.90169744148827,54.2389618196128,BM 10.64,336852.302,334261.607,1040
-6.93857457443223,55.1036243400069,BM 10.66,267798.947,428998.302,1041
-6.67686145206431,55.1308154745526,BM 10.69,284445.83,432310.432,1042
-5.64444585222638,54.4386629171206,BM 10.72,352878.717,357014.619,1043
-5.64444585222638,54.4386629171206,BM 10.72,352878.717,357014.619,1044
-6.18985478430218,54.0895839493367,BM 10.74,318493.384,317116.449,1045
-6.18985478430218,54.0895839493367,BM 10.74,318493.384,317116.449,1046
-7.20503404745421,55.0321888137573,BM 10.79,250881.761,420819.646,1047
-6.70293361795379,55.1917527236996,BM 10.81,282656.789,439062.788,1048
-6.70293361795379,55.1917527236996,BM 10.81,282656.789,439062.788,1049
-5.8904180944645,54.6790395197374,BM 10.89,336119.303,383261.111,1050
-5.75444738226192,54.5517455008238,BM 10.95,345341.14,369366.375,1051
-7.32345476890117,54.3454142042434,BM 100.00,244046.631,344288.748,1052
-6.36057661072471,54.7961782930215,BM 100.06,305491.781,395489.639,1053
-6.37855689208468,54.114443429345,BM 100.10,306083.512,319583.621,1054
-7.35227184734612,54.5096424781008,BM 100.13,242004.378,362552.144,1055
-6.31969809943582,54.3453837648087,BM 100.14,309320.349,345376.729,1056
-7.34666272549492,54.5755409875384,BM 100.18,242299.522,369891.107,1057
-6.01092667267014,54.7614145951014,BM 100.20,328087.412,392202.506,1058
-7.2814071715502,54.4059198120434,BM 100.22,246712.389,351050.883,1059
-6.95010377358471,55.0106446978082,BM 100.28,267218.613,418636.487,1060
-6.95010377358471,55.0106446978082,BM 100.28,267218.613,418636.487,1061
-6.94399501397697,54.9955468120084,BM 100.29,267634.813,416961.661,1062
-6.94399501397697,54.9955468120084,BM 100.29,267634.813,416961.661,1063
-6.94399501397697,54.9955468120084,BM 100.29,267634.813,416961.661,1064
-6.48646781624329,54.1351549373417,BM 100.29,298977.803,321732.313,1065
-7.77067459000841,54.707389200703,BM 100.30,214830.889,384396.262,1066
-7.22872267940043,54.6033135127261,BM 100.30,249892.598,373059.961,1067
-7.24219026988341,54.5485242186909,BM 100.36,249088.034,366951.539,1068
-5.89935941009409,54.3033379021301,BM 100.36,336791.347,341430.57,1069
-6.06702771886118,54.0990720463126,BM 100.37,326500.637,318385.114,1070
-7.47212468758874,54.713472432516,BM 100.52,234070.555,385177.349,1071
-6.20841966179864,54.4468099760775,BM 100.55,316269.023,356843.572,1072
-7.25077287298704,54.4080566071685,BM 100.58,248699.15,351309.469,1073
-5.89859677013654,54.3752698321668,BM 100.60,336602.282,349437.447,1074
-7.49408580875851,54.5348254288944,BM 100.63,232798.431,365280.093,1075
-7.23169303531578,54.4946250472662,BM 100.63,249832.874,360959.106,1076
-7.30630121241485,54.9704050799402,BM 100.65,244474.66,413872.616,1077
-7.01251706722639,54.4595146759189,BM 100.66,264089.394,357228.114,1078
-5.84292085495542,54.4819550718277,BM 100.67,339855.86,361419.942,1079
-5.91928319399805,54.4406969522008,BM 100.73,335043.058,356679.122,1080
-6.18233157758751,54.4404332394195,BM 100.75,317979.513,356177.232,1081
-6.53585717998702,54.3282653345177,BM 100.76,295303.92,343157.831,1082
-6.52505744613855,54.2976452377442,BM 100.76,296077.781,339764.368,1083
-7.22951216717961,54.5849389780649,BM 100.79,249864.009,371014.009,1084
-7.19470710496108,54.497862680331,BM 100.82,252225.298,361346.307,1085
-6.2557370712429,54.1316584395851,BM 100.82,314067.325,321690.776,1086
-7.23309991022985,54.5835053060658,BM 100.88,249633.791,370851.88,1087
-7.19273546671367,54.9865671019327,BM 100.90,251726.823,415749.876,1088
-7.34102871138747,54.5450048625021,BM 100.91,242695.738,366495.321,1089
-6.44639289105994,54.0749657562276,BM 100.91,301744.248,315090.211,1090
-7.57287841695567,54.4897882605647,BM 100.93,227728.333,360232.817,1091
-7.16727297310449,54.5504168762562,BM 100.93,253933.506,367217.065,1092
-6.71184787629807,54.2843626874914,BM 100.95,283944.098,338047.721,1093
-6.1332480742619,54.2689071825571,BM 100.96,321669.437,337170.297,1094
-6.91527598512181,54.4927999736655,BM 100.98,270338.395,361025.98,1095
-5.98658948216468,54.7637101207312,BM 100.98,329646.476,392502.711,1096
-6.32743854582787,54.9897428452935,BM 101.00,307108.143,417085.56,1097
-6.84324898954056,54.6626956027603,BM 101.03,274694.258,380011.793,1098
-6.16107441584464,54.2600096837048,BM 101.03,319882.533,336132.432,1099
-7.45850101220959,54.513864442531,BM 101.13,235119.94,362963.939,1100
-7.31401670589969,54.3818156216306,BM 101.17,244620.961,348346.638,1101
-7.38306723928549,54.5092623771888,BM 101.20,240010.033,362491.897,1102
-6.88441848738927,54.5193562210192,BM 101.20,272290.994,364013.263,1103
-7.42931294637316,54.657107595279,BM 101.21,236880.831,378924.432,1104
-6.23663939367941,54.8597502561804,BM 101.22,313284.186,402759.112,1105
-7.41451426390238,54.392772673824,BM 101.23,238080.968,349507.379,1106
-5.89666704122779,54.4267410019789,BM 101.23,336556.567,355169.531,1107
-7.22789366764367,54.5586750816569,BM 101.29,250000.771,368091.559,1108
-7.22789366764367,54.5586750816569,BM 101.29,250000.771,368091.559,1109
-7.4048307016234,54.5464578678213,BM 101.29,238565.278,366620.231,1110
-6.7636475146534,54.5055419187102,BM 101.29,280138.508,362606.359,1111
-6.20675489570049,54.2988583475603,BM 101.29,316796.142,340379.546,1112
-6.86068912328956,54.9872076816488,BM 101.31,272981.472,416117.053,1113
-7.4151619022114,54.6061527674431,BM 101.32,237841.383,373259.721,1114
-7.4151619022114,54.6061527674431,BM 101.32,237841.383,373259.721,1115
-6.13726664594677,54.3956706765982,BM 101.32,321034.814,351271.687,1116
-6.21705691339156,55.1503657179424,BM 101.34,313716.497,435139.105,1117
-6.87953089301772,54.5617624483593,BM 101.35,272532.267,368738.618,1118
-6.74314410451574,54.2866459385884,BM 101.35,281901.395,338265.09,1119
-7.40394066311826,54.4954191203033,BM 101.36,238671.04,360939.256,1120
-6.1965191440665,54.6120688108441,BM 101.36,316569.162,375256.724,1121
-7.33902330183933,54.3868120409382,BM 101.38,242990.936,348887.273,1122
-7.444778000352,54.6770891889796,BM 101.40,235865.12,381140.77,1123
-7.444778000352,54.6770891889796,BM 101.40,235865.12,381140.77,1124
-6.1400334707089,54.9091985051647,BM 101.41,319340.886,408423.449,1125
-7.27739979193747,54.5103970646199,BM 101.44,246853.201,362683.389,1126
-6.43633616100645,54.1742022460427,BM 101.49,302158.125,326149.571,1127
-6.35870363883279,55.0375534395184,BM 101.49,304982.101,422360.036,1128
-7.34638699135982,54.5785815948821,BM 101.52,242314.205,370229.745,1129
-6.47474068794788,54.1384280557118,BM 101.53,299736.405,322113.088,1130
-7.15944393088379,54.5505621998204,BM 101.54,254439.912,367239.271,1131
-6.06871138507917,54.5300551410075,BM 101.60,325076.532,366348.201,1132
-7.36241770806836,54.5062620743057,BM 101.61,241350.61,362169.845,1133
-7.34263607487577,54.5155278961973,BM 101.63,242622.393,363213.077,1134
-7.34753413597028,54.5485911083625,BM 101.67,242271.02,366890.603,1135
-6.40200375021309,55.224798194836,BM 101.67,301736.831,443139.009,1136
-7.2515756113833,54.5188860053277,BM 101.68,248515.817,363645.832,1137
-7.28606421910408,54.406263722457,BM 101.76,246409.587,351086.089,1138
-5.976797891495,54.7749100898153,BM 101.78,330240.672,393767.41,1139
-5.99157058524074,54.4535664237375,BM 101.83,330312.892,357975.219,1140
-7.17026056412228,54.5490877775857,BM 101.84,253741.932,367066.83,1141
-7.00469303241076,54.4682397511672,BM 101.85,264583.052,358206.468,1142
-6.17695520750935,54.1175189789373,BM 101.85,319257.186,320247.115,1143
-6.23592301551359,54.2608313747026,BM 101.86,315003.221,336099.351,1144
-7.53185082757788,54.4372599120366,BM 101.87,230426.046,354402.476,1145
-6.47317770250507,54.1991898542839,BM 101.87,299692.372,328878.062,1146
-6.18769726895197,54.911765804102,BM 101.88,316276.822,408629.012,1147
-6.32424340801047,55.1319633452586,BM 101.88,306932.89,432921.337,1148
-6.10160802389027,54.2148664962318,BM 101.89,323892.385,331210.894,1149
-5.90091428697419,54.3591470033139,BM 101.89,336505.169,347638.619,1150
-6.65868720453751,54.2704085150646,BM 101.90,287435.714,336559.091,1151
-6.66099320956982,54.2688191500374,BM 101.91,287288.843,336379.334,1152
-6.30904250765808,55.1835944487702,BM 101.91,307763.072,438691.96,1153
-6.16871651133465,54.1180018763399,BM 101.92,319794.463,320314.784,1154
-5.97792665761996,54.7484384603511,BM 101.95,330253.024,390819.024,1155
-5.99735947771428,54.7084082225482,BM 101.96,329129.097,386327.759,1156
-7.12738066314453,54.5754828454158,BM 101.97,256480.202,370038.598,1157
-7.64113789481983,54.4787806315302,BM 101.98,223311.004,358982.756,1158
-7.19577724552966,54.5009580968183,BM 101.99,252152.023,361690.079,1159
-7.62709931396228,54.5591738165949,BM 102.00,224173.548,367936.685,1160
-7.98151456482328,54.5256194279487,BM 102.09,201245.317,364137.517,1161
-7.98151456482328,54.5256194279487,BM 102.09,201245.317,364137.517,1162
-7.50614188796975,54.6978974898983,BM 102.09,231890.327,383427.567,1163
-6.37203245735126,55.1626083125718,BM 102.16,303805.469,436260.438,1164
-5.96864379650044,54.6967145512011,BM 102.16,331017.402,385079.475,1165
-7.70023692895504,54.5696398394148,BM 102.18,219436.883,369079.097,1166
-7.43290094253873,54.3933482745546,BM 102.20,236886.087,349561.678,1167
-6.18066941742521,54.876489760442,BM 102.23,316829.542,404714.251,1168
-6.31286537426743,55.0978820671737,BM 102.29,307750.225,429145.132,1169
-7.24325141045561,54.3794870674435,BM 102.34,249221.712,348134.526,1170
-6.08630021182787,55.1282886476976,BM 102.40,322119.013,432902.522,1171
-7.44773749326243,54.369482447967,BM 102.43,235943.175,346897.409,1172
-6.64193950127098,54.3057580870284,BM 102.48,288451.012,340514.526,1173
-7.45379882272182,54.3838529397876,BM 102.50,235536.814,348493.979,1174
-5.89617399645851,54.4235404660673,BM 102.50,336599.206,354814.291,1175
-7.12705659550777,54.4521755350734,BM 102.55,256671.525,356312.993,1176
-6.14569264040464,54.3705870107006,BM 102.55,320561.089,348465.502,1177
-5.84633016233784,54.4911332888032,BM 102.57,339603.652,362434.639,1178
-7.31580929017773,54.4983350468434,BM 102.60,244378.414,361315.814,1179
-6.37536824170114,54.0825112534413,BM 102.62,306373.687,316034.459,1180
-6.17158290538325,54.721493829094,BM 102.67,317862.839,387477.657,1181
-7.23731957293285,54.3838683324322,BM 102.71,249601.873,348626.374,1182
-7.35760695852245,54.7445351151483,BM 102.71,241419.609,388696.82,1183
-6.03139455199145,54.2726733887069,BM 102.73,328292.797,337769.825,1184
-6.93936034813691,54.4890100479494,BM 102.75,268784.15,360580.321,1185
-6.77942473533037,54.6800080337119,BM 102.76,278779.172,382008.624,1186
-6.06948313021565,55.1859556337817,BM 102.78,323013.997,439350.882,1187
-6.37540136090684,54.9576482064248,BM 102.79,304121.339,413440.669,1188
-6.81738483011099,55.1421467033312,BM 102.81,275461.492,433410.968,1189
-6.24385990451528,54.1775706813593,BM 102.82,314716.612,326819.825,1190
-7.48174183419055,54.5463310664321,BM 102.84,233588.06,366566.693,1191
-7.48174183974656,54.5463281917984,BM 102.84,233588.062,366566.373,1192
-5.84137355461677,54.4928018686659,BM 102.84,339919.086,362630.183,1193
-5.92348406905276,54.1321036343049,BM 102.89,335781.789,322327.413,1194
-6.09763099158609,54.380005193723,BM 102.96,323655.976,349596.978,1195
-7.31680373802525,54.5034049460606,BM 103.01,244308.501,361879.547,1196
-7.36774634947057,54.8443266966421,BM 103.02,240666.395,399799.825,1197
-6.00277232593004,54.7167781696923,BM 103.04,328753.735,387249.387,1198
-7.4631334770918,54.3770411591723,BM 103.06,234936.099,347731.066,1199
-6.17708443434312,54.3621578279242,BM 103.06,318545.412,347474.117,1200
-6.15504451430051,54.2281780093562,BM 103.06,320368.056,332599.977,1201
-7.78125573098119,54.2623261520989,BM 103.09,214303.039,334850.689,1202
-7.15150092588554,54.5450733625506,BM 103.10,254961.258,366634.455,1203
-6.25773088366488,54.8932589296611,BM 103.10,311837.103,406454.992,1204
-6.09813745285233,54.3879963747352,BM 103.11,323599.059,350485.479,1205
-7.57927817457072,54.487789196826,BM 103.12,227314.926,360007.787,1206
-5.77337588156733,54.8033669833659,BM 103.14,343228.082,397331.298,1207
-8.06150304417497,54.418763940322,BM 103.16,196055.798,352244.165,1208
-7.42243472849657,54.5422805419177,BM 103.16,237429.852,366145.719,1209
-6.79578847448296,54.2768632149717,BM 103.23,278491.679,337116.4,1210
-6.15687475156861,54.2438626539318,BM 103.27,320203.119,334342.483,1211
-7.38327076582655,54.3152842352132,BM 103.29,240185.983,340899.195,1212
-7.52097471110922,54.4652294914887,BM 103.32,231110.582,357520.689,1213
-7.36270880770911,54.862843830155,BM 103.34,240971.26,401864.131,1214
-6.1916665617515,54.8156955232996,BM 103.34,316298.433,397929.204,1215
-6.11035819641022,54.3792838516634,BM 103.35,322831.269,349494.44,1216
-7.67719516656632,54.693370644142,BM 103.37,220863.853,382859.427,1217
-7.78283474446764,54.711626518303,BM 103.37,214045.57,384865.471,1218
-7.37800971701382,54.5452133512803,BM 103.39,240302.225,366496.723,1219
-7.11900454203916,54.5549259907283,BM 103.41,257050.55,367757.067,1220
-6.75164128231438,54.2692232849326,BM 103.41,281382.362,336316.022,1221
-7.31787369133829,54.3923509255627,BM 103.42,244358.996,349516.927,1222
-5.89066354986451,54.3411068094891,BM 103.42,337231.549,345650.801,1223
-5.85966411307832,54.4401734265014,BM 103.49,338912.276,356736.824,1224
-5.85966411307832,54.4401734265014,BM 103.49,338912.276,356736.824,1225
-6.35631659134891,54.1152763877372,BM 103.50,307535.645,319709.916,1226
-7.39928452612721,54.3176437220977,BM 103.51,239141.563,341152.837,1227
-6.47378272363967,54.2058116048931,BM 103.51,299636.959,329614.211,1228
-6.31463061049874,55.1828787457669,BM 103.56,307409.067,438603.678,1229
-5.96861114998597,54.6996321334669,BM 103.57,331010.105,385404.259,1230
-7.19045188838283,54.9244493362927,BM 103.59,251953.042,408836.438,1231
-6.17428476578298,54.8770257865451,BM 103.59,317237.765,404784.581,1232
-7.50904040897547,54.3695210551622,BM 103.61,231958.753,346872.202,1233
-6.53507928728897,54.1001765858779,BM 103.61,295881.312,317772.275,1234
-7.69476778903337,54.5674464881671,BM 103.66,219791.684,368836.459,1235
-7.25008574146842,54.524122356059,BM 103.73,248606.082,364229.747,1236
-6.87031803190347,54.561651159106,BM 103.75,273128.427,368735.769,1237
-6.07921809933316,54.7414779299129,BM 103.75,323752.752,389860.953,1238
-6.77491950742904,55.120865210764,BM 103.76,278210.876,431088.596,1239
-6.42272868057556,55.2011434314884,BM 103.76,300477.674,440475.81,1240
-6.41403617970547,55.069270411823,BM 103.77,301364.663,425808.89,1241
-6.74950652350886,54.5152147492738,BM 103.78,281035.363,363699.232,1242
-6.09708869510705,54.2165655223811,BM 103.80,324182.077,331407.922,1243
-6.1657846147545,54.4248836936647,BM 103.82,319098.06,354474.435,1244
-7.26355971444471,54.4082652208242,BM 103.83,247868.615,351323.932,1245
-7.59165085151512,54.4809298031279,BM 103.84,226517.505,359239.493,1246
-7.32927582819886,54.5195437346379,BM 103.87,243483.389,363668.275,1247
-6.83469742196197,54.5947411637231,BM 103.88,275371.576,372456.704,1248
-5.75357906932565,54.7822964272568,BM 103.88,344576.045,395026.878,1249
-8.04774221267427,54.38276340096,BM 103.90,196946.432,348236.027,1250
-7.44603804846234,54.6730293381255,BM 103.90,235787.404,380688.186,1251
-5.94695231764029,54.2252936631302,BM 103.91,333946.462,332653.691,1252
-6.51192780013092,54.2652699545494,BM 103.94,297008.573,336178.883,1253
-7.45902583022457,54.5152144410326,BM 103.96,235084.793,363113.955,1254
-7.26554910227937,54.2397208139026,BM 103.99,247934.905,332561.559,1255
-6.29138447616715,55.1667168037252,BM 104.07,308933.799,436840.658,1256
-7.21718883814934,54.481735443527,BM 104.08,250788.658,359534.666,1257
-7.34902877195545,55.0059406548784,BM 104.08,241701.467,417802.298,1258
-7.51238544641492,54.4613644824154,BM 104.09,231670.526,357094.277,1259
-6.04668775287859,54.4507554186871,BM 104.10,326747.193,357561.758,1260
-7.78706195438767,54.7132158656502,BM 104.11,213772.57,385041.564,1261
-6.57661991061322,54.3427054373629,BM 104.15,292619.667,344710.766,1262
-5.89538614468901,54.3819309428423,BM 104.17,336788.736,350185.002,1263
-7.35725816609831,54.8647793829357,BM 104.19,241319.285,402082.801,1264
-7.34671241009431,54.5023225785073,BM 104.21,242372.049,361740.653,1265
-5.94206610675147,54.2539637509272,BM 104.22,334172.039,335853.684,1266
-7.26969564851643,54.5119150611892,BM 104.24,247350.456,362857.52,1267
-7.62664385697246,54.4786099540199,BM 104.25,224250.65,358968.648,1268
-7.62664308148773,54.4786104097732,BM 104.25,224250.7,358968.699,1269
-6.32144106046994,55.1813923046666,BM 104.26,306979.254,438427.756,1270
-6.37651616811513,55.2307651633082,BM 104.31,303343.121,443840.696,1271
-6.77245516851891,54.5040183736006,BM 104.32,279570.942,362426.781,1272
-6.59797525582802,55.1942824993677,BM 104.32,289335.368,439473.73,1273
-7.3669664779341,54.5049948979355,BM 104.33,241057.217,362026.126,1274
-7.24865026032783,54.3769368698742,BM 104.35,248873.931,347846.901,1275
-7.32693173782525,54.9534580809507,BM 104.37,243171.598,411973.094,1276
-5.92573438102163,54.4016296883318,BM 104.37,334752.672,352318.848,1277
-6.33484918854633,55.1793476534817,BM 104.43,306130.617,438179.687,1278
-7.30705468908358,54.6736238284403,BM 104.44,244753.191,380834.016,1279
-7.85472153118469,54.3092785546083,BM 104.47,209504.852,340064.786,1280
-7.32267867895982,54.4984210690039,BM 104.49,243933.248,361321.082,1281
-6.13971628975249,54.4037803635335,BM 104.51,320851.884,352170.07,1282
-7.29347850136915,54.3306367348431,BM 104.52,246012.552,342662.96,1283
-6.3909300377434,55.1989053373455,BM 104.54,302507.955,440272.924,1284
-5.83330293385858,54.8249710275254,BM 104.54,339300.822,399614.98,1285
-6.06201410251164,54.6938368535304,BM 104.56,325007.097,384588.929,1286
-6.48939630823846,55.032274051787,BM 104.58,296639.843,421583.936,1287
-7.21103486944494,54.909485422799,BM 104.62,250652.156,407155.546,1288
-5.84077060520681,54.4976386034745,BM 104.63,339941.624,363169.674,1289
-6.89014989577773,54.5203546419739,BM 104.64,271918.102,364118.527,1290
-7.232645451422,54.5205775267369,BM 104.65,249739.642,363847.336,1291
-6.35750382089458,55.0411175833373,BM 104.65,305049.477,422758.572,1292
-7.50518809385637,54.4466299329683,BM 104.67,232148.809,355457.344,1293
-6.20800398867146,54.4367038406938,BM 104.70,316324.62,355719.45,1294
-5.90280405196859,54.3596479280534,BM 104.71,336380.678,347690.71,1295
-5.90410044272654,54.4657453409331,BM 104.74,335944.933,359496.06,1296
-5.9742994190356,54.7061048147096,BM 104.75,330622.638,386114.06,1297
-7.3867394329687,54.5488564775991,BM 104.76,239733.726,366897.301,1298
-6.26868731998139,54.2721796275932,BM 104.77,312837.373,337309.502,1299
-6.36689188853567,55.1959578115997,BM 104.77,304046.16,439980.395,1300
-7.51102647429376,54.5465433134176,BM 104.78,231692.722,366576.74,1301
-7.25283424718117,54.5292971134055,BM 104.82,248421.996,364803.884,1302
-6.38675748774129,55.1984198765673,BM 104.82,302774.874,440225.022,1303
-7.42710665638442,54.6235019401314,BM 104.85,237053.751,375184.644,1304
-5.8967310124434,54.3715120546057,BM 104.87,336735.992,349022.855,1305
-6.46167542804469,54.1194630407524,BM 104.91,300636.205,320020.814,1306
-6.21608732572471,54.7965177075337,BM 104.91,314783.037,395754.362,1307
-5.98041362062301,54.7738561173465,BM 104.96,330011.413,393643.394,1308
-6.5262809329625,54.2793504281344,BM 105.00,296040.676,337726.443,1309
-5.92589574887347,54.29175637834,BM 105.00,335102.099,340090.515,1310
-7.28191417203003,54.6190138182022,BM 105.02,246437.261,374771.239,1311
-6.58265720517164,54.1180311596101,BM 105.03,292729.202,319696.054,1312
-6.58265720517164,54.1180311596101,BM 105.03,292729.202,319696.054,1313
-6.58265720517164,54.1180311596101,BM 105.03,292729.202,319696.054,1314
-6.58265720517164,54.1180311596101,BM 105.03,292729.202,319696.054,1315
-6.39564797822624,55.1992468114257,BM 105.06,302206.686,440304.015,1316
-6.91616534727946,54.9195593504849,BM 105.07,269546.97,408529.999,1317
-5.89289181477146,54.5239482373133,BM 105.11,336477.537,365995.376,1318
-7.16302223120574,54.5503126267296,BM 105.13,254208.7,367208.727,1319
-6.99943866495139,54.8955041736515,BM 105.19,264245.702,405772.657,1320
-6.99943866495139,54.8955041736515,BM 105.19,264245.702,405772.657,1321
-6.72089563870582,54.2970720396885,BM 105.19,283329.206,339451.619,1322
-6.37377883389735,55.1966835492109,BM 105.19,303605.749,440050.934,1323
-7.15503019589989,54.912049604949,BM 105.23,254240.747,407482.926,1324
-7.16303119119401,54.5490534725349,BM 105.24,254209.789,367068.557,1325
-6.93681737010004,54.4344878456233,BM 105.24,269040.625,354513.87,1326
-6.58445229235454,54.1150845162427,BM 105.24,292618.396,319365.739,1327
-6.58445229235454,54.1150845162427,BM 105.24,292618.396,319365.739,1328
-6.58445229235454,54.1150845162427,BM 105.24,292618.396,319365.739,1329
-6.58445229235454,54.1150845162427,BM 105.24,292618.396,319365.739,1330
-6.17329366726416,54.7314163619209,BM 105.24,317723.856,388579.199,1331
-7.19957720272783,54.4840456393396,BM 105.25,251927.259,359804.668,1332
-7.47283754231834,54.5468702847012,BM 105.29,234163.856,366631.003,1333
-7.47283754231834,54.5468702847012,BM 105.29,234163.856,366631.003,1334
-6.10785425683415,54.2119627321851,BM 105.29,323493.614,330876.784,1335
-6.31463202285171,54.3444527421662,BM 105.30,309652.249,345280.972,1336
-5.97724410435503,54.4872210964758,BM 105.30,331134.288,361747.431,1337
-5.93497493944825,54.4791340192498,BM 105.32,333899.604,360926.962,1338
-6.81299554692876,54.8020457718048,BM 105.38,276383.945,395556.086,1339
-6.19689384058352,54.2169811649927,BM 105.38,317670.958,331283.291,1340
-6.86398906125957,54.5818267895059,BM 105.40,273501.536,370988.165,1341
-6.71704087920112,54.7693454572938,BM 105.53,282621.034,392024.811,1342
-6.40214808503903,55.1993286805361,BM 105.53,301792.614,440303.627,1343
-6.58775151929556,54.1125624375707,BM 105.54,292408.265,319080.715,1344
-6.03792181121861,55.145731725878,BM 105.54,325149.973,434929.736,1345
-6.03792181121861,55.145731725878,BM 105.54,325149.973,434929.736,1346
-6.03792181121861,55.145731725878,BM 105.54,325149.973,434929.736,1347
-6.03792181121861,55.145731725878,BM 105.54,325149.973,434929.736,1348
-5.83743082273158,54.5049333398102,BM 105.56,340133.007,363988.17,1349
-7.27727601571962,54.3670924677486,BM 105.59,247024.999,346731.629,1350
-6.3019116000632,55.1847738990245,BM 105.61,308214.073,438834.283,1351
-6.06206168306515,54.2273782648276,BM 105.65,326433.697,332673.461,1352
-7.59602394772431,54.6526883424014,BM 105.69,226124.099,378357.771,1353
-7.37844896620297,54.60599235665,BM 105.70,240213.951,373262.238,1354
-6.15069548783924,54.2054311065091,BM 105.70,320717.972,330075.79,1355
-6.32759498855554,54.1410409030531,BM 105.71,309345.841,322621.471,1356
-6.85148610297898,55.0383030977012,BM 105.72,273477.125,421814.635,1357
-6.15769258135912,54.2760301751498,BM 105.72,320056.322,337921.192,1358
-8.02164554368485,54.3822562203481,BM 105.82,198642.047,348178.744,1359
-8.02164554368485,54.3822562203481,BM 105.82,198642.047,348178.744,1360
-6.04848341190005,55.1689817267551,BM 105.85,324404.272,437498.765,1361
-6.04848341190005,55.1689817267551,BM 105.85,324404.272,437498.765,1362
-7.67923598426567,54.5654893618429,BM 105.87,220797.318,368623.071,1363
-7.37060025102545,54.4003606201331,BM 105.88,240925.988,350376.629,1364
