FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
1547,130924.64,1512.79716108,766,0,0,1512.7972076,130924.633467,3.00562803414
1548,1922199.75997,9163.31210477,1278,0,0,9163.31215913,1922199.75332,44.1278108848
1549,2231.28125,204.802607998,1127,3770,310,204.802558817,2231.28181693,0.0512233871001
1550,77454.8824905,1894.65525626,3189,385,310,1894.65522924,77454.8821318,1.77812653701
1551,3789.28552001,376.570808154,1422,2199,310,376.570787798,3789.28847087,0.0869904414158
1552,585099.360486,5009.34762391,926,0,0,5009.34778506,585099.379758,13.4320872397
1553,2576607.22704,10712.5451233,1327,2527,310,10712.5451132,2576607.21572,59.1509991317
1554,606739.9375,8932.77896127,1078,3766,310,8932.77899364,606739.931362,13.9288879323
1555,19074.826798,583.660260768,9223,1811,310,583.660203809,19074.8241785,0.43789946001
1556,24618.522167,682.801291113,767,0,0,682.801212494,24618.5216851,0.565165752054
1557,80546.027388,3392.32053638,866,5068,310,3392.32048257,80546.0364241,1.84908995889
1558,102568.6646,3610.08952175,1128,0,0,3610.08955755,102568.640005,2.35466139304
1559,15010.136196,450.696699807,1279,1822,310,450.696731379,15010.1353725,0.344586671562
1560,79426.4055925,1618.15875669,1423,669,310,1618.15879949,79426.4041871,1.82338663668
1561,125481.961529,1847.68759655,1328,4718,310,1847.68766145,125481.966257,2.88068108784
1562,321226.054393,4923.82508573,9224,1377,310,4923.82508582,321226.086824,7.37436574225
1563,42021.946405,858.643929456,927,0,0,858.643898783,42021.9447198,0.964694968047
1564,117590.72,1871.03446869,3190,877,310,1871.03437088,117590.725829,2.69952241033
1565,7958.625,912.794491659,1079,3769,310,912.794468029,7958.62590104,0.182705641314
1566,77146.38,1137.89573838,768,1175,310,1137.89589768,77146.3890288,1.77104448153
1567,91866.7416835,1232.62558691,867,5801,0,1232.6257188,91866.7447278,2.10897870055
1568,3994.775136,361.274041321,1424,3306,310,361.273988322,3994.77762533,0.0917078421599
1569,45527.214541,1155.40899686,9225,1390,310,1155.4090394,45527.20674,1.04516503327
1570,7898.6467395,493.607511649,3191,361,310,493.607583081,7898.64754438,0.181328722201
1571,125536.76847,1795.67828627,868,0,0,1795.67822164,125536.745561,2.88193865265
1572,24412.7615455,754.395142422,1080,928,310,754.395098017,24412.7594247,0.560442081635
1573,99697.78125,2039.48370513,1129,3765,310,2039.48374116,99697.7774725,2.28875519432
1574,35450.4977115,793.417785917,769,5795,0,793.417775197,35450.4994732,0.813834740028
1575,91570.8453399,1731.48416746,928,761,310,1731.48427865,91570.862329,2.10218614815
1576,35136.96,1839.04964013,1280,1108,310,1839.04978987,35136.9605185,0.806636847263
1577,70805.4334535,1363.75884503,1329,0,0,1363.75893214,70805.4356116,1.62547563898
1578,13383945.8249,33223.8808987,3192,862,310,33223.8810779,13383945.8163,307.25434693
1579,101058.09375,1334.53697153,1425,0,0,1334.53696339,101058.090339,2.31998380562
1580,158586.82071,2453.86272042,1081,0,0,2453.86278317,158586.817089,3.64066692925
1581,61284.314117,1197.95086347,869,2612,310,1197.950736,61284.2874669,1.40689927926
1582,477392.8164,5607.25755938,770,1171,310,5607.25757009,477392.834997,10.9594753116
1583,1077932.33876,9133.39362268,9226,216,310,9133.3938607,1077932.33247,24.7460202988
1584,4149.49064449,354.371240715,1281,5118,310,354.371268014,4149.49431528,0.0952596628398
1585,10108.7731185,418.8862701,1330,2533,310,418.886223178,10108.7718373,0.232066397441
1586,1475101.89692,9836.88566915,929,4533,310,9836.88546099,1475101.85499,33.8638144035
1587,106255.193658,3286.04080383,3193,944,310,3286.0408159,106255.193217,2.43929334801
1588,22463.019625,1045.71037094,1082,0,0,1045.71026741,22463.0174904,0.515681986748
1589,128109.266487,1985.30540066,870,1961,310,1985.30541733,128109.253569,2.94099554656
1590,162430.044253,1612.16627456,771,0,0,1612.16627746,162430.045278,3.72889566116
1591,41707.3493715,1801.64980838,1331,0,0,1801.64973916,41707.3289237,0.957472354304
1592,91427.6413705,1629.37054604,3194,0,0,1629.37058518,91427.6433348,2.0988982793
1593,79333.511292,1552.7016009,9227,2108,310,1552.70163002,79333.5161853,1.82125421305
1594,12933.75,437.299102786,1282,3299,310,437.299112444,12933.7498666,0.29691922869
1595,33738.9075685,785.765212809,1083,751,310,785.765174434,33738.9037975,0.774541752835
1596,405660.017642,4176.2861013,772,0,0,4176.28608817,405660.00942,9.31270964337
1597,45443.64246,1024.21184634,3195,352,310,1024.21189992,45443.6421928,1.04324664756
1598,619841.943196,5645.63064679,930,5060,310,5645.63068474,619841.92477,14.2296695167
1599,39204.967587,934.685799881,9228,1180,310,934.685770205,39204.9694548,0.90002585572
1600,852277.248768,4484.39115791,1332,703,310,4484.39111467,852277.232916,19.5656713048
1601,54520.1619822,4525.94955825,1283,5842,0,4525.9495345,54520.190572,1.25161636027
1602,12435.047283,507.147608128,871,5064,310,507.147690644,12435.0474974,0.28547055183
1603,664596.466473,3629.02928881,1084,0,0,3629.02931404,664596.458177,15.25709634
1604,131163.892433,1827.02387249,3196,402,310,1827.02400126,131163.874081,3.01112026487
1605,9303.77853801,540.159581628,3197,364,310,540.159546858,9303.77181176,0.213586065816
1606,34.7605045009,39.8050915742,1333,3221,310,39.8050409923,34.7609208079,0.000798004128833
1607,265337.650418,4871.21959961,931,500,310,4871.21970989,265337.661885,6.09133891732
1608,557168.743526,4443.47612197,9229,1467,310,4443.4760381,557168.725151,12.7908850742
1609,40539.13346,1135.05834322,1426,1024,310,1135.05835407,40539.1471421,0.930654483453
1610,23185.4557555,864.744127223,1130,476,310,864.744168748,23185.452631,0.532266881844
1611,72590.690565,1131.94886469,1284,1118,310,1131.94891725,72590.6839172,1.66645946467
1612,1336153.71051,5901.38546233,773,588,310,5901.38539698,1336153.72728,30.6739915498
1613,71442.3395775,2381.31786279,872,730,310,2381.31771117,71442.3315978,1.64009681745
1614,218173.923448,2297.54086125,1085,2582,310,2297.54083633,218173.930693,5.0086043019
1615,1023011.58222,12767.1346552,3198,387,310,12767.1349848,1023011.57166,23.4852080744
1616,287829.287789,4841.97934274,1334,4735,310,4841.97936843,287829.302417,6.60767800132
1617,3573.08203252,347.710319604,1427,689,310,347.710364193,3573.08039282,0.0820269670611
1618,55125.8091165,1247.12708222,932,0,0,1247.12707737,55125.8136223,1.26551960804
1619,749726.559757,5957.48185193,873,740,310,5957.48192426,749726.546282,17.211422066
1620,212838.363998,4449.18975761,1131,573,310,4449.1896281,212838.365134,4.88611608105
1621,24020.697161,1051.73464112,1285,655,310,1051.73461842,24020.6911506,0.551441396549
1622,9453.86955,366.3585779,774,5796,0,366.358513662,9453.8717688,0.217031900468
1623,507681.140002,5312.59023631,1086,0,0,5312.59018006,507681.124511,11.6548015436
1624,307270.346538,6440.23112351,9230,452,310,6440.23132515,307270.339975,7.05398459734
1625,14625.497133,619.207388736,1335,2532,310,619.20744588,14625.4932502,0.335756468143
1626,4674214.699,19501.1549142,1428,3172,310,19501.155109,4674214.67499,107.305632964
1627,67771.5761475,2022.12430485,3199,1428,310,2022.12431631,67771.5773013,1.55582755713
1628,56989.8349655,1544.52283688,933,1079,310,1544.52301962,56989.8416913,1.30831197547
1629,294185.443171,3162.80057421,775,764,310,3162.80040378,294185.431484,6.75359523023
1630,282039.921326,2204.02124362,1286,0,0,2204.0212143,282039.913894,6.47477139708
1631,19622.9109045,1017.26725633,1087,0,0,1017.26713951,19622.9212522,0.45048208779
1632,47375.4816255,1929.99538305,1336,5846,0,1929.99550642,47375.4812585,1.0875957475
1633,21263.2835665,570.94797204,9231,445,310,570.947798181,21263.2802517,0.488139699382
1634,297337.475986,4875.18087324,874,760,310,4875.18082207,297337.49067,6.82595684169
1635,19415.4988495,581.160813202,1132,549,310,581.160861542,19415.4993211,0.445720316423
1636,1712399.61276,5323.58344028,3200,556,310,5323.5835359,1712399.60587,39.3114429636
1637,5.05944550019,12.5246328501,1088,4998,310,12.524658413,5.05937846918,0.000116147812368
1638,9230.13282599,472.514381985,776,0,0,472.514376798,9230.13107546,0.21189550037
1639,279074.122893,4212.63833326,1337,1016,310,4212.63805859,279074.119192,6.40668584693
1640,939172.902908,6810.54377294,1133,4648,310,6810.54370206,939172.882253,21.5605289016
1641,47724.7928815,1671.78819755,1287,0,0,1671.7883292,47724.7926097,1.09561486477
1642,274665.891789,2427.09908321,934,5806,0,2427.09907532,274665.888757,6.30548639632
1643,19509.139157,1073.86746711,9232,1169,310,1073.86752302,19509.1403271,0.44787002672
1644,84409.8342225,1246.85596465,875,4520,310,1246.85590632,84409.8276872,1.93779075591
1645,248648.990849,4424.63757778,777,1310,310,4424.63758036,248648.996722,5.70821834988
1646,57865.666787,985.009613139,1089,0,0,985.009621547,57865.6682676,1.32841826747
1647,27917.0634461,1031.68937328,3201,268,310,1031.68940604,27917.0670504,0.640890236891
1648,78465.687636,1194.9509902,1429,0,0,1194.95095502,78465.6748416,1.80133123749
1649,123044.509631,1340.32482877,1338,659,310,1340.32481511,123044.500482,2.82472434944
1650,83772.9957635,1223.30598057,1288,1850,310,1223.30603929,83772.9980611,1.92317110087
1651,74374,1643.7646365,9233,1461,310,1643.76464313,74373.9957107,1.70739883397
1652,94203.01289,1623.0095379,778,1312,310,1623.00945694,94203.0186194,2.16261238367
1653,40015.549934,1616.72914418,1289,4989,310,1616.7292018,40015.5345074,0.918633943296
1654,17741.1740215,587.744410833,9234,1366,310,587.744458548,17741.1729263,0.407282917613
1655,625740.959762,3288.69606132,1339,1874,310,3288.69598565,625740.960511,14.3650932847
1656,133285.720408,2120.44068413,3202,327,310,2120.44072524,133285.725639,3.05983146885
1657,41422.475929,1658.16444449,935,1082,310,1658.16455854,41422.4706325,0.95093288161
1658,330095.212467,3757.94184505,876,720,310,3757.94179307,330095.22369,7.57797392274
1659,112051.835821,1658.42520871,877,1478,310,1658.42524108,112051.831827,2.57236639201
1660,1169881.04324,6693.40414115,779,4534,310,6693.40432742,1169881.04229,26.8568806665
1661,108684.245712,1865.5254754,1340,4719,310,1865.52549328,108684.248252,2.49505700162
1662,41156.0323989,1778.05267065,3203,559,310,1778.05245738,41156.0329395,0.94481628935
1663,33114.89736,1093.06776606,936,2886,310,1093.06770731,33114.904603,0.760216645156
1664,40258.8218665,3063.43679469,9235,1167,310,3063.43673904,40258.8061237,0.924218713486
1665,1683338.68386,7362.74575984,937,558,310,7362.74582398,1683338.70725,38.644293862
1666,70222.481229,1277.61987944,878,5802,0,1277.62004939,70222.4808823,1.61209278634
1667,332725.215729,2849.93644584,1341,3175,310,2849.93652604,332725.204832,7.63835022354
1668,162909.226293,2423.75506455,3204,2492,310,2423.75501449,162909.233707,3.73989635779
1669,256614.727198,2181.56271421,780,1992,310,2181.56270513,256614.719468,5.891086913
1670,25901.106979,1624.68418621,9236,1810,310,1624.68422451,25901.0938531,0.59460967534
1671,57736.9128395,1089.76149396,1342,3215,310,1089.76158489,57736.9161541,1.32546251383
1672,4221.9641335,518.300846064,879,680,310,518.300959349,4221.9662977,0.0969233972822
1673,366580.938823,4146.1274872,781,0,0,4146.12756665,366580.948755,8.4155742673
1674,29181.8123375,1248.5271085,9237,0,0,1248.52718129,29181.8058561,0.669924760874
1675,916150.746665,6535.54313142,3205,2479,310,6535.54318929,916150.737214,21.0320110613
1676,26179.532552,677.95726829,1343,0,0,677.957354686,26179.5336428,0.601001798926
1677,5933.163375,639.750218713,938,1957,310,639.750168244,5933.16230586,0.136207209334
1678,191006.433707,2467.97436365,880,711,310,2467.97426748,191006.42582,4.38492171369
1679,71868.6019915,1419.21688976,1344,665,310,1419.21690147,71868.6068663,1.64988279021
1680,329171.324718,5841.77814854,939,525,310,5841.77811613,329171.321423,7.55676396034
1681,481900.379987,4391.11505647,9238,77,310,4391.11493277,481900.374283,11.0629545888
1682,17711.5800245,530.051238912,782,5797,0,530.051200112,17711.5814126,0.406603587217
1683,42287.2715975,1352.69245886,881,4530,310,1352.69251421,42287.2792534,0.970786235147
1684,882764.111225,7500.50332494,1345,1031,310,7500.50318892,882764.125078,20.2655568445
1685,120083.361388,1900.38829321,3206,606,310,1900.38833029,120083.358708,2.75674561624
1686,12771207.8093,43316.2429115,940,1051,310,43316.242996,12771207.8388,293.187762254
1687,263073.870505,2579.57469236,9239,0,0,2579.57468568,263073.85486,6.03936885121
1688,153112.633928,2551.15838743,783,1313,310,2551.15809755,153112.63796,3.51499656594
1689,158174.474943,2500.11068086,882,2885,310,2500.11077919,158174.480744,3.63120095143
1690,1550144.32001,13679.2991201,3207,0,0,13679.2990173,1550144.31931,35.5865592264
1691,818644.876516,9530.8441746,1346,521,310,9530.84409102,818644.906959,18.7935762523
1692,7839.0325855,539.952959164,941,1489,310,539.953069714,7839.03043543,0.179960096227
1693,4481.6605805,281.144652467,9240,2025,310,281.144593137,4481.6584081,0.102885131652
1694,127277.230782,1991.21281098,784,521,310,1991.21282706,127277.248094,2.92189525262
1695,66530.5056775,1165.03242967,1430,5853,0,1165.0323819,66530.5063463,1.52733637441
1696,36791.9889455,1005.63831414,883,0,0,1005.63830375,36791.9894964,0.844631236565
1697,21869.3799999,1367.3508196,9241,253,310,1367.3509639,21869.3794608,0.502053878295
1698,8330.85049996,840.35394226,942,0,0,840.353911082,8330.85172677,0.191250804644
1699,1841922.68881,16526.7963105,785,1357,310,16526.7967524,1841922.71611,42.2848963228
1700,59286.516717,1726.40993476,3208,324,310,1726.40995575,59286.5177094,1.36103661286
1701,67783.7759715,1313.76520603,1347,0,0,1313.76540126,67783.777086,1.55610762677
1702,493820.180061,4416.63197185,884,698,310,4416.63193994,493820.172786,11.3365966041
1703,1055096.58426,10951.5543592,1134,1027,310,10951.5541379,1055096.5292,24.2217802937
1704,214665.314706,1837.92952661,1431,1865,310,1837.92955982,214665.340834,4.92805783972
1705,1740149.02259,13707.9365726,943,709,310,13707.9367555,1740149.00757,39.9484841182
1706,81431.657418,2165.23446016,786,1349,310,2165.23447572,81431.6570202,1.86942109155
1707,11991319.2889,37581.7143213,3209,1421,310,37581.7140206,11991319.2842,275.283912984
1708,286482.440231,8963.69441138,3210,0,0,8963.69449307,286482.433478,6.57675802138
1709,52917.2208455,1153.9925816,944,0,0,1153.99264775,52917.2282489,1.21481726167
1710,496075.240149,3232.23530441,1432,4730,310,3232.23513933,496075.242757,11.3883660942
1711,77870.435816,1407.87082705,1348,482,310,1407.87072455,77870.4152062,1.78766590195
1712,91863.477066,1559.05267738,9242,229,310,1559.05281975,91863.4848751,2.10890386433
1713,389041.492743,5410.79604007,945,0,0,5410.79607975,389041.491661,8.93119944516
1714,26304.700382,1191.9152503,1135,5135,310,1191.91528799,26304.6971801,0.603875169862
1715,127.824525499,127.18642603,885,0,0,127.186481425,127.825321808,0.00293447734413
1716,25694.7374835,1173.43105973,787,2891,310,1173.43104334,25694.7364104,0.589872341361
1717,357601.045607,2617.76041809,1349,2522,310,2617.76038063,357601.027182,8.2094228097
1718,56669.2816,1215.86847822,9243,261,310,1215.86848364,56669.2867507,1.30095301718
1719,148543.434429,1588.62762308,3211,589,310,1588.62751136,148543.43582,3.4101016987
1720,58135.65625,1150.0189407,1136,0,0,1150.01894195,58135.6542573,1.33461631774
1721,570150.587842,5978.20350794,1350,1099,310,5978.20352715,570150.588636,13.088908844
1722,35584.553096,1433.39993732,9244,2029,310,1433.39998069,35584.5459118,0.816912035134
1723,7088.67006401,802.038074872,788,5034,310,802.037991272,7088.67879685,0.162734323959
1724,191493.523302,2533.83852837,886,687,310,2533.8384571,191493.510342,4.39610368041
1725,19756.46285,755.331381405,9245,1378,310,755.331415262,19756.4632215,0.453547801826
1726,200130.84,4730.84238069,1351,0,0,4730.84228298,200130.840574,4.59439029155
1727,43407.0194415,1014.75997545,946,554,310,1014.76006651,43407.0255074,0.996492174839
1728,80736.9461685,1562.16555775,3212,1580,310,1562.16558233,80736.9529622,1.85347281706
1729,47285.3098515,1146.09871411,1433,4722,310,1146.09866918,47285.3025252,1.08552552036
1730,47944.939342,1292.80401463,789,2892,310,1292.8039743,47944.9516658,1.10066904147
1731,664253.85638,3403.42304011,947,713,310,3403.42291451,664253.853345,15.2492311839
1732,1366559.61868,14427.2947432,3213,1581,310,14427.2945667,1366559.66162,31.3720185463
1733,969929.241126,8632.19231421,9246,1794,310,8632.19209542,969929.222179,22.2666001356
1734,827597.130589,11443.347519,1137,0,0,11443.3470769,827597.153956,18.9990923865
1735,24477.5201185,807.053949033,887,2899,310,807.053907119,24477.513162,0.561928628842
1736,20507.2203345,772.965316596,1434,509,310,772.96534121,20507.2175556,0.47078281875
1737,76920.954115,1150.53973439,1352,0,0,1150.53962514,76920.9367301,1.76586878822
1738,117580.342125,3060.10370714,948,1863,310,3060.10358293,117580.342423,2.69928403916
1739,487453.708015,5265.6252499,9247,1996,310,5265.62516979,487453.71311,11.190442216
1740,191631.039531,3172.13408242,3214,2483,310,3172.13393348,191631.047652,4.3992611152
1741,33770.458618,860.907784913,1138,670,310,860.90788706,33770.4470774,0.775265889798
1742,5752.7076345,301.657582828,888,5063,310,301.657539979,5752.70820556,0.13206453665
1743,1700.795928,189.25196227,1353,683,310,189.251878843,1700.79364658,0.0390450057341
1744,92258.793986,1631.38406221,949,0,0,1631.38422938,92258.7991737,2.11797906818
1745,30912.987943,2139.85834716,9248,1380,310,2139.85838878,30912.9945115,0.709667542788
